"BARCODE","T_TABLE","CRUISE","PERMIT","VESSEL","GEAR","NMFS_AREA","LATDD_START","LONDD_START","LATDD_END","LONDD_END","LENGTH_SEQ","PERFORMANCE","FISHING_DEPTH_FATHOMS","BOTTOM_DEPTH_FATHOMS","LENGTH","WEIGHT","SPECIES","SEX","HAUL_OFFLOAD_DATE","HAUL_OFFLOAD","SPECIMEN_NUMBER","AGE","MATURITY_CODE","MATURITY_DESCRIPTION","SPECIMEN_TYPE","SPECIMEN_TYPE_DESCRIPTION","HAUL_JOIN","PORT_JOIN","YEAR","VIABILITY","INJURY","SPECIAL_PROJECT_CODE","SAMPLE_SYSTEM","ADIPOSE_PRESENT","LANDING_REPORT_ID","HAUL_PURPOSE_CODE"
1282022,"ATL_HAUL",24342,"425","A102",2,517,54.37833,-165.83167,54.66167,-165.93667,274,1,160,175,50,NA,201,"F",2020-08-18,100,10001,NA,NA,NA,1,"Otoliths",2.4342000425e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
697965,"ATL_HAUL",24406,"3681","A074",2,524,60.48,-175.58,60.47667,-175.685,1539,1,49,59,39,NA,201,"F",2020-07-29,255,25509,NA,NA,NA,1,"Otoliths",2.4406003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326325,"ATL_HAUL",24402,"1607","A255",2,521,57.93333,-172.65,57.91667,-172.75,1039,1,47,57,27,NA,201,"F",2020-07-23,409,40901,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1392029,"ATL_HAUL",24488,"2657","A150",2,521,56.46167,-170.69333,56.49333,-171.045,49,1,52,66,46,NA,201,"M",2020-09-10,151,15102,NA,NA,NA,1,"Otoliths",2.4488002657e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1345897,"ATL_HAUL",24443,"3261","A041",2,524,60.08167,-175.70667,60.19667,-175.95,870,1,52,64,29,NA,201,"F",2020-08-24,321,1345897,NA,NA,NA,1,"Otoliths",2.4443003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353811,"ATL_OFFLOAD",24484,"5310","P009",2,521,NA,NA,NA,NA,2701,NA,NA,NA,49,NA,201,"F",2020-09-06,1,13,NA,NA,NA,1,"Otoliths",NA,2.448400531e+19,2020,NA,NA,NA,6,NA,6545631,NA
1315036,"ATL_HAUL",24507,"3396","A069",2,521,57.44167,-173.785,57.43833,-173.81333,694,1,60,72,50,NA,201,"F",2020-09-22,437,43710,NA,NA,NA,1,"Otoliths",2.4507003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1366893,"ATL_HAUL",24349,"4194","A574",2,521,57.6,-171.88333,57.55,-171.85,710,2,48,59,49,NA,201,"F",2020-07-20,110,11009,NA,NA,NA,1,"Otoliths",2.4349004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1250752,"ATL_HAUL",24350,"3794","A115",2,521,59.46667,-173.72333,59.54833,-173.64333,2270,1,36,56,36,NA,201,"M",2020-07-21,347,1250752,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1315060,"ATL_HAUL",24507,"3396","A069",2,521,56.36167,-171.23833,56.52667,-171.12,1320,1,56,66,42,NA,201,"F",2020-10-13,478,4789,NA,NA,NA,1,"Otoliths",2.4507003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326305,"ATL_HAUL",24402,"1607","A255",2,523,56.73333,-173.16667,56.63333,-173.05,1538,1,68,78,55,NA,201,"F",2020-07-28,441,44101,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341636,"ATL_OFFLOAD",24355,"4078","P059",2,519,NA,NA,NA,NA,2414,NA,NA,NA,45,NA,201,"M",2020-08-17,91,1341636,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6523364,NA
1341427,"ATL_HAUL",24382,"3357","A039",2,524,60.31667,-177.245,60.40667,-177.71833,502,1,72,80,41,NA,201,"M",2020-08-20,520,52010,NA,NA,NA,1,"Otoliths",2.4382003357e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1326883,"ATL_HAUL",24349,"4194","A574",2,521,56.46667,-170.23333,56.51667,-170.38333,1551,1,42,62,33,NA,201,"F",2020-09-02,160,1610,NA,NA,NA,1,"Otoliths",2.4349004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286114,"ATL_HAUL",24225,"3870","A225",2,521,59.83667,-177.84833,59.81167,-178.06167,457,1,67,75,22,NA,201,"F",2020-07-07,200,20002,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338250,"ATL_HAUL",24533,"1641","A060",2,517,54.68333,-165.61667,54.7,-165.6,35,1,130,151,40,NA,201,"F",2020-09-14,139,1338250,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1404478,"ATL_HAUL",24534,"4055","A262",2,523,56.78333,-172.86667,56.71667,-172.98333,770,1,60,71,34,NA,201,"F",2020-10-09,362,36210,NA,NA,NA,1,"Otoliths",2.4534004055e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362623,"ATL_HAUL",24371,"3671","A105",2,521,59.24,-176.80667,59.465,-176.86333,387,1,62,76,42,NA,201,"M",2020-07-03,194,19401,NA,NA,NA,1,"Otoliths",2.4371003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
697930,"ATL_HAUL",24406,"3681","A074",2,524,60.35,-177.09,60.37,-177.01,2515,1,60,76,52,NA,201,"F",2020-08-20,320,32010,NA,NA,NA,1,"Otoliths",2.4406003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1268683,"ATL_HAUL",24402,"1607","A255",2,519,54.61667,-165.51667,54.45,-165.73333,7685,1,177,189,46,NA,201,"M",2020-09-25,773,77301,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328839,"ATL_HAUL",24330,"3414","A091",2,523,56.57167,-172.53667,56.635,-173.07833,3651,1,92,104,52,NA,201,"F",2020-09-19,474,47408,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341234,"ATL_HAUL",24284,"3396","A069",2,521,59.545,-176.83667,59.51167,-176.86,230,1,73,81,44,NA,201,"F",2020-06-27,241,2419,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
658327,"ATL_HAUL",24283,"4620","A359",2,521,56.28694,-170.14694,56.46222,-170.30806,1463,1,48,60,49,NA,201,"M",2020-08-21,170,658327,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338268,"ATL_HAUL",24533,"1641","A060",2,517,54.58333,-165.61667,54.6,-165.55,686,1,125,142,55,NA,201,"F",2020-10-20,175,1338268,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286176,"ATL_HAUL",24334,"3870","A225",2,521,56.465,-170.74333,56.46667,-170.84833,1006,1,43,65,44,NA,201,"F",2020-09-09,354,35411,NA,NA,NA,1,"Otoliths",2.433400387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1318979,"ATL_HAUL",24511,"512","A342",2,517,54.37333,-165.78167,54.69333,-165.425,492,1,125,145,45,NA,201,"M",2020-10-10,173,17301,NA,NA,NA,1,"Otoliths",2.4511000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
658648,"ATL_HAUL",24306,"2047","A254",2,517,55.63167,-168.51167,55.48,-168.03833,386,1,65,77,44,NA,201,"M",2020-07-27,163,62,NA,NA,NA,1,"Otoliths",2.4306002047e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1347210,"ATL_HAUL",24549,"5137","A439",2,517,54.53333,-165.58333,54.58333,-165.58333,228,1,110,124,38,NA,201,"F",2020-10-13,162,6202,NA,NA,NA,1,"Otoliths",2.4549005137e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341219,"ATL_HAUL",24284,"3396","A069",2,521,56.2,-170.84833,56.27167,-170.98167,2393,1,63,73,46,NA,201,"M",2020-08-27,396,3969,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1243801,"ATL_HAUL",24183,"4063","A282",2,524,60.22167,-175.98333,60.18833,-175.95667,2920,1,55,65,44,NA,201,"M",2020-08-15,325,32501,NA,NA,NA,1,"Otoliths",2.4183004063e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286670,"ATL_HAUL",24283,"4620","A359",2,521,56.77444,-172.075,56.72,-171.83333,491,1,53,65,49,NA,201,"F",2020-07-03,110,1286670,NA,NA,NA,1,"Otoliths",2.428300462e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1289678,"ATL_OFFLOAD",24310,"5310","P009",2,517,NA,NA,NA,NA,1835,NA,NA,NA,32,NA,201,"F",2020-08-22,121,247,NA,NA,NA,1,"Otoliths",NA,2.431000531e+19,2020,NA,NA,NA,6,NA,6528826,NA
1376911,"ATL_HAUL",24402,"1607","A255",2,517,54.61667,-165.61667,54.65,-165.66667,8168,1,190,200,53,NA,201,"F",2020-09-28,798,79802,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1240498,"ATL_HAUL",24295,"134","A128",2,517,55.35,-167.73333,55.43333,-167.9,324,2,80,90,33,NA,201,"M",2020-07-30,90,9002,NA,NA,NA,1,"Otoliths",2.4295000134e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341223,"ATL_HAUL",24284,"3396","A069",2,521,59.67333,-174.395,59.66,-174.38333,2156,1,47,60,45,NA,201,"F",2020-08-20,381,3819,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328869,"ATL_HAUL",24330,"3414","A091",2,524,60.24167,-175.82833,60.255,-175.89,1727,1,51,63,30,NA,201,"F",2020-08-02,374,37402,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1379406,"ATL_HAUL",24511,"512","A342",2,517,54.52833,-165.61667,54.64667,-165.46,669,1,123,135,38,NA,201,"M",2020-10-18,186,18607,NA,NA,NA,1,"Otoliths",2.4511000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1361363,"ATL_OFFLOAD",24355,"4078","P059",2,519,NA,NA,NA,NA,3441,NA,NA,NA,50,NA,201,"F",2020-09-09,132,1361363,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6547004,NA
1340144,"ATL_HAUL",24186,"586","A149",2,517,54.54639,-165.58361,54.63528,-165.52722,11,1,98,108,53,NA,201,"M",2020-06-07,45,70,NA,NA,NA,1,"Otoliths",2.4186000586e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1328862,"ATL_HAUL",24330,"3414","A091",2,521,59.70667,-177.05833,59.58333,-177.14,184,1,70,82,33,NA,201,"M",2020-06-27,284,28402,NA,NA,NA,1,"Otoliths",2.4330003414e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1369962,"ATL_HAUL",24402,"1607","A255",2,517,54.40833,-165.80333,54.65833,-165.54667,6046,1,140,155,52,NA,201,"F",2020-09-11,683,68301,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281945,"ATL_OFFLOAD",24352,"5306","P001",2,519,NA,NA,NA,NA,2756,NA,NA,NA,50,NA,201,"F",2020-08-04,227,450,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6488495,NA
1268048,"ATL_HAUL",24324,"1116","A167",2,517,54.42167,-165.75167,54.68167,-165.52167,994,1,145,160,50,NA,201,"M",2020-10-10,123,12312,NA,NA,NA,1,"Otoliths",2.4324001116e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1282055,"ATL_HAUL",24342,"417","A138",2,509,55.33667,-164.24,55.41667,-164.195,33,1,41,51,51,NA,201,"F",2020-06-13,51,1,NA,NA,NA,1,"Otoliths",2.4342000417e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
573145,"ATL_HAUL",24176,"1623","A020",2,521,56.64167,-171.06333,56.61,-171.20667,30,1,55,64,49,NA,201,"F",2020-06-27,99,9901,NA,NA,NA,1,"Otoliths",2.4176001623e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362708,"ATL_HAUL",24341,"512","A342",2,523,56.65,-172.35,56.66667,-172.4,53,1,66,76,49,NA,201,"M",2020-06-22,58,2,NA,NA,NA,1,"Otoliths",2.4341000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1314195,"ATL_HAUL",24364,"4111","A291",2,521,58.155,-172.98833,58.19,-172.88667,1837,1,48,58,25,NA,201,"U",2020-07-22,667,66712,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286186,"ATL_HAUL",24334,"3870","A225",2,524,60.39667,-175.74333,60.69,-176.24167,468,2,54,64,46,NA,201,"M",2020-08-27,328,32802,NA,NA,NA,1,"Otoliths",2.433400387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1222221,"ATL_HAUL",24359,"3996","A315",2,519,54.47111,-165.66028,54.38361,-165.78167,1255,1,100,120,34,NA,201,"F",2020-09-11,141,1222221,NA,NA,NA,1,"Otoliths",2.4359003996e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341604,"ATL_OFFLOAD",24355,"4078","P059",2,519,NA,NA,NA,NA,2392,NA,NA,NA,45,NA,201,"F",2020-08-17,89,1341604,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6520555,NA
1282777,"ATL_HAUL",24304,"3011","A004",2,517,54.77556,-165.36389,54.75139,-165.38556,410,1,84,94,52,NA,201,"F",2020-07-10,81,8101,NA,NA,NA,1,"Otoliths",2.4304003011e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
813067,"ATL_HAUL",24440,"1688","A376",2,517,54.80167,-165.685,54.775,-165.84667,415,1,80,95,52,NA,201,"F",2020-08-20,94,71,NA,NA,NA,1,"Otoliths",2.4440001688e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1272297,"ATL_HAUL",24517,"3794","A115",2,521,57.58,-173.425,57.69,-173.30833,519,1,46,72,37,NA,201,"F",2020-09-18,536,91,NA,NA,NA,1,"Otoliths",2.4517003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286131,"ATL_HAUL",24225,"3870","A225",2,521,59.63,-177.08,59.62167,-177.10833,1465,1,87,97,38,NA,201,"M",2020-07-26,251,25101,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286108,"ATL_HAUL",24225,"3870","A225",2,521,58.95667,-174.93,58.95667,-174.61833,2175,1,60,68,31,NA,201,"F",2020-08-09,286,28601,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1353555,"ATL_HAUL",24332,"543","A134",2,517,54.77,-165.64333,54.75333,-165.435,1121,1,100,115,52,NA,201,"M",2020-08-15,127,1353555,NA,NA,NA,1,"Otoliths",2.4332000543e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1378815,"ATL_HAUL",24428,"901","A065",2,517,54.6,-165.5,54.5,-165.63333,101,1,130,140,49,NA,201,"M",2020-08-06,65,20,NA,NA,NA,1,"Otoliths",2.4428000901e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
738156,"ATL_HAUL",24327,"411","A082",2,517,54.61333,-165.54,54.665,-165.455,778,3,115,125,52,NA,201,"F",2020-08-03,111,96,NA,NA,NA,1,"Otoliths",2.4327000411e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1424675,"ATL_OFFLOAD",24484,"5310","P009",2,519,NA,NA,NA,NA,3581,NA,NA,NA,32,NA,201,"F",2020-09-30,13,131,NA,NA,NA,1,"Otoliths",NA,2.448400531e+19,2020,NA,NA,NA,6,NA,6556051,NA
1259510,"ATL_HAUL",24510,"3442","A136",2,517,55.57833,-168.63,55.37,-167.81333,2994,1,118,142,35,NA,201,"F",2020-10-11,507,50709,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1154790,"ATL_HAUL",24323,"2811","A300",2,517,54.72028,-166.08667,54.72472,-166.20611,923,1,140,150,49,NA,201,"M",2020-08-09,103,10311,NA,NA,NA,1,"Otoliths",2.4323002811e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
650254,"ATL_HAUL",24510,"3442","A136",2,521,60.135,-178.93833,59.83,-178.77833,4291,1,160,190,47,NA,201,"F",2020-10-29,550,55008,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
698697,"ATL_HAUL",24408,"3245","A045",2,523,56.51667,-171.795,56.61333,-172.24167,114,2,55,71,48,NA,201,"M",2020-07-11,178,698697,NA,NA,NA,1,"Otoliths",2.4408003245e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1336349,"ATL_HAUL",24441,"3671","A105",2,521,58.65333,-175.405,58.68167,-175.305,2641,1,72,87,47,NA,201,"M",2020-09-30,402,290,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1376904,"ATL_HAUL",24402,"1607","A255",2,517,54.68333,-165.65,54.7,-165.93333,8857,1,150,160,51,NA,201,"F",2020-10-06,843,84301,NA,NA,NA,1,"Otoliths",2.4402001607e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1270965,"ATL_OFFLOAD",24352,"5306","P001",2,519,NA,NA,NA,NA,5500,NA,NA,NA,32,NA,201,"F",2020-09-06,442,882,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6545335,NA
738150,"ATL_HAUL",24327,"411","A082",2,517,54.72667,-165.58167,54.615,-165.56833,488,4,135,145,45,NA,201,"M",2020-07-17,90,66,NA,NA,NA,1,"Otoliths",2.4327000411e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1066841,"ATL_OFFLOAD",24352,"5306","P001",2,521,NA,NA,NA,NA,390,NA,NA,NA,50,NA,201,"M",2020-06-23,60,87,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6244634,NA
1341638,"ATL_OFFLOAD",24355,"4078","P059",2,517,NA,NA,NA,NA,2685,NA,NA,NA,50,NA,201,"M",2020-08-25,103,1341638,NA,NA,NA,1,"Otoliths",NA,2.4355004078e+19,2020,NA,NA,NA,6,NA,6531788,NA
1338275,"ATL_HAUL",24533,"1641","A060",2,517,54.53333,-165.6,54.65,-165.46667,773,1,105,120,38,NA,201,"M",2020-10-26,180,1338275,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338231,"ATL_HAUL",24533,"1641","A060",2,519,54.08333,-166.48333,54.08333,-166.43333,230,1,33,48,57,NA,201,"F",2020-09-23,149,1338231,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1406816,"ATL_HAUL",24470,"1228","A279",2,519,54.7,-165.68333,54.41667,-165.71667,870,1,100,130,54,NA,201,"F",2020-10-19,126,116,NA,NA,NA,1,"Otoliths",2.4470001228e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338249,"ATL_HAUL",24533,"1641","A060",2,517,54.7,-165.55,54.66667,-165.41667,64,1,100,120,36,NA,201,"F",2020-09-15,140,1338249,NA,NA,NA,1,"Otoliths",2.4533001641e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286193,"ATL_HAUL",24225,"3870","A225",2,521,59.24333,-175.43167,59.28167,-175.41333,1962,1,60,72,28,NA,201,"F",2020-08-06,276,27601,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338474,"ATL_HAUL",24500,"4194","A574",2,517,54.63333,-165.46667,54.81667,-165.65,179,1,78,93,34,NA,201,"F",2020-09-20,173,1338474,NA,NA,NA,1,"Otoliths",2.4500004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
697940,"ATL_HAUL",24407,"3681","A074",2,523,56.55333,-172.09333,56.63,-172.25667,1542,1,100,118,33,NA,201,"M",2020-10-17,459,45902,NA,NA,NA,1,"Otoliths",2.4407003681e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
651356,"ATL_HAUL",24510,"3442","A136",2,521,56.235,-170.51833,56.275,-170.72667,1012,1,52,64,32,NA,201,"F",2020-09-10,428,42810,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1406518,"ATL_HAUL",24471,"3002","A007",2,517,54.68389,-165.70667,54.5825,-165.59889,754,1,159,170,45,NA,201,"F",2020-10-09,135,146,NA,NA,NA,1,"Otoliths",2.4471003002e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368399,"ATL_HAUL",24364,"4111","A291",2,521,56.53333,-171.58333,56.55,-171.76667,7642,1,61,71,33,NA,201,"F",2020-10-15,1053,105311,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1338402,"ATL_HAUL",24500,"4194","A574",2,517,54.85,-165.28333,54.76667,-165.41667,642,1,62,90,32,NA,201,"F",2020-10-16,199,1338402,NA,NA,NA,1,"Otoliths",2.4500004194e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362649,"ATL_HAUL",24441,"3671","A105",2,521,58.88833,-174.42667,58.81167,-174.53,749,1,59,71,48,NA,201,"M",2020-08-09,287,36,NA,NA,NA,1,"Otoliths",2.4441003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1345816,"ATL_HAUL",24443,"3261","A041",2,524,59.90333,-178.87,60.09167,-179.06,2832,1,148,163,52,NA,201,"F",2020-10-03,419,1345816,NA,NA,NA,1,"Otoliths",2.4443003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1264221,"ATL_HAUL",24398,"2142","A158",2,519,54.31139,-165.92278,54.32917,-165.87833,139,1,90,110,46,NA,201,"M",2020-08-09,71,22,NA,NA,NA,1,"Otoliths",2.4398002142e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1281963,"ATL_OFFLOAD",24352,"5306","P001",2,517,NA,NA,NA,NA,2850,NA,NA,NA,47,NA,201,"M",2020-08-06,242,457,NA,NA,NA,1,"Otoliths",NA,2.4352005306e+19,2020,NA,NA,NA,6,NA,6501358,NA
1340213,"ATL_HAUL",24336,"4133","A503",2,521,57.31556,-171.57667,57.47028,-171.71611,248,1,54,55,49,NA,201,"M",2020-07-15,36,51,NA,NA,NA,1,"Otoliths",2.4336004133e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1420141,"ATL_HAUL",24513,"901","A065",2,519,54.33333,-165.86667,54.38333,-165.78333,344,1,210,220,53,NA,201,"F",2020-10-18,116,42,NA,NA,NA,1,"Otoliths",2.4513000901e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368304,"ATL_HAUL",24364,"4111","A291",2,524,60.46667,-178.43333,60.58333,-178.63333,5144,1,99,109,49,NA,201,"F",2020-09-04,882,88210,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1392212,"ATL_HAUL",24496,"1292","A297",2,517,54.38306,-165.80056,54.66972,-165.46833,365,1,131,142,48,NA,201,"M",2020-10-18,152,65,NA,NA,NA,1,"Otoliths",2.4496001292e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1368342,"ATL_HAUL",24364,"4111","A291",2,524,60.18333,-178.46667,60.08333,-178.91667,4927,1,86,96,49,NA,201,"M",2020-09-02,867,86706,NA,NA,NA,1,"Otoliths",2.4364004111e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
628466,"ATL_HAUL",24510,"3442","A136",2,523,56.54833,-172.16667,56.59667,-172.135,3498,1,131,160,48,NA,201,"F",2020-10-18,524,52409,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1392254,"ATL_HAUL",24496,"1292","A297",2,517,54.67972,-165.62417,54.72556,-165.96972,526,1,138,152,37,NA,201,"M",2020-10-28,161,85,NA,NA,NA,1,"Otoliths",2.4496001292e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1323577,"ATL_HAUL",24224,"249","A037",2,521,56.51167,-170.78333,56.655,-171.265,293,1,54,65,48,NA,201,"F",2020-06-27,85,8502,NA,NA,NA,1,"Otoliths",2.4224000249e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1362674,"ATL_HAUL",24371,"3671","A105",2,521,59.56833,-177.03667,59.57333,-176.95,296,1,75,89,45,NA,201,"M",2020-07-02,189,18900,NA,NA,NA,1,"Otoliths",2.4371003671e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1341225,"ATL_HAUL",24284,"3396","A069",2,524,60.18833,-175.65667,60.23833,-175.58833,1332,1,50,61,42,NA,201,"F",2020-07-27,321,32110,NA,NA,NA,1,"Otoliths",2.4284003396e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1286162,"ATL_HAUL",24225,"3870","A225",2,521,59.55833,-177.23,59.485,-177.25333,109,1,65,80,49,NA,201,"F",2020-07-01,180,18006,NA,NA,NA,1,"Otoliths",2.422500387e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1331470,"ATL_HAUL",24350,"3794","A115",2,521,59.13167,-176.81333,59.05167,-176.835,269,1,57,77,47,NA,201,"F",2020-06-17,227,1331470,NA,NA,NA,1,"Otoliths",2.4350003794e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1235502,"ATL_HAUL",24511,"512","A342",2,519,54.36833,-165.83667,54.35167,-165.84,182,1,140,160,46,NA,201,"M",2020-09-15,145,14502,NA,NA,NA,1,"Otoliths",2.4511000512e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1221560,"ATL_HAUL",24312,"515","A238",2,517,54.75,-166.31667,54.75,-166.2,571,1,127,127,48,NA,201,"M",2020-08-12,92,107,NA,NA,NA,1,"Otoliths",2.4312000515e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1232327,"ATL_HAUL",24510,"3442","A136",2,523,56.50333,-171.33,56.64833,-172.42667,3237,2,61,74,34,NA,201,"M",2020-10-14,515,51501,NA,NA,NA,1,"Otoliths",2.4510003442e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
656911,"ATL_HAUL",24443,"3261","A041",2,524,60.11,-176.03667,60.275,-176.04167,198,1,55,66,33,NA,201,"M",2020-08-14,286,656911,NA,NA,NA,1,"Otoliths",2.4443003261e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
1240261,"ATL_HAUL",24340,"3988","A288",2,517,54.71667,-165.53333,54.68333,-165.41667,1119,1,97,110,52,NA,201,"M",2020-09-15,132,197,NA,NA,NA,1,"Otoliths",2.4340003988e+19,NA,2020,NA,NA,NA,6,NA,NA,"CA"
