"","Total_1982","Total_1983","Total_1984","Total_1985","Total_1986","Total_1987","Total_1988","Total_1989","Total_1990","Total_1991","Total_1992","Total_1993","Total_1994","Total_1995","Total_1996","Total_1997","Total_1998","Total_1999","Total_2000","Total_2001","Total_2002","Total_2003","Total_2004","Total_2005","Total_2006","Total_2007","Total_2008","Total_2009","Total_2010","Total_2011","Total_2012","Total_2013","Total_2014","Total_2015","Total_2016","Total_2017","Total_2018","Total_2019","EBS_1982","EBS_1983","EBS_1984","EBS_1985","EBS_1986","EBS_1987","EBS_1988","EBS_1989","EBS_1990","EBS_1991","EBS_1992","EBS_1993","EBS_1994","EBS_1995","EBS_1996","EBS_1997","EBS_1998","EBS_1999","EBS_2000","EBS_2001","EBS_2002","EBS_2003","EBS_2004","EBS_2005","EBS_2006","EBS_2007","EBS_2008","EBS_2009","EBS_2010","EBS_2011","EBS_2012","EBS_2013","EBS_2014","EBS_2015","EBS_2016","EBS_2017","EBS_2018","EBS_2019","NBS_1982","NBS_1983","NBS_1984","NBS_1985","NBS_1986","NBS_1987","NBS_1988","NBS_1989","NBS_1990","NBS_1991","NBS_1992","NBS_1993","NBS_1994","NBS_1995","NBS_1996","NBS_1997","NBS_1998","NBS_1999","NBS_2000","NBS_2001","NBS_2002","NBS_2003","NBS_2004","NBS_2005","NBS_2006","NBS_2007","NBS_2008","NBS_2009","NBS_2010","NBS_2011","NBS_2012","NBS_2013","NBS_2014","NBS_2015","NBS_2016","NBS_2017","NBS_2018","NBS_2019"
"NBS_1994",8.66479085666304e-05,0.000517775841948352,0.000245433673327312,8.54719957241696e-05,0.000311317741189177,0.00024944462839302,3.07516109831608e-05,0.000137511494978458,0.000122231766749261,-0.00018165324766673,0.00077708380941529,0.00218614129300004,0.00440988898369106,0.000676770634633598,0.00196433113541069,0.000938968423913373,0.00183363530480198,-1.7364395201427e-05,0.00051099358532996,0.00029644149366387,0.000480154225954387,0.000688607465901705,0.00066864743725732,0.000303994408056308,4.24965645019116e-06,2.32313112938394e-06,-0.000114486021910043,9.15349539064252e-05,-0.000278391209632692,0.000128376524200189,0.000102214026499581,0.00029906102808803,0.000750196513686807,0.00159233732786035,0.00119334101846967,-6.38205662969278e-06,-0.00012371657997297,-4.15733351429237e-05,-0.000124951593834192,2.80308849876847e-05,-3.66197346654877e-05,-0.000564756447935347,-5.70104213022354e-05,1.47282813760275e-05,-4.5766018178998e-05,-6.64423099204376e-05,-7.49543085690322e-05,-0.000589152589774921,-9.64772691900519e-05,-0.000275385793042948,0.00203812357952736,-0.0001969828227329,-0.00025198190487979,-0.000325607159901907,-0.000250751779302691,-0.000295876059372501,-9.82285639944425e-07,-9.31567881440645e-05,-2.44654654068259e-06,2.84792839927274e-05,-2.3374408792574e-05,-3.1368968193198e-06,-9.67025736330807e-05,-0.00010064594889614,-0.000224915575918244,8.81753367619624e-06,-0.000301314803973027,-2.79837075713182e-05,-0.000121972777385228,-3.77663281137641e-05,2.43597326930727e-05,3.75688492951148e-06,-1.94914681527138e-06,-0.000339319579936714,7.38065543062522e-05,-9.23988456690634e-05,0.0603902208981825,0.0402442537454764,0.0608173373041112,0.0216964253966626,0.0680635217634746,0.0335599276030053,0.0575478096956356,0.0345218123651212,0.0618175194840916,0.0229977262366907,0.156070329541883,0.214381761012663,0.494396943149004,0.239010416709767,0.124221686421155,0.115514684252143,0.0565313729921528,0.153662306914023,0.100970210786797,0.0953397437814135,0.0420188918877995,0.0235520785851642,0.0271314639871715,0.0280271815612399,0.0696206281455244,0.070506388331727,0.0616981245393931,0.0588855708960172,0.017419219311704,0.021583980832569,0.0800822127118608,0.0581161535223128,0.0258347139273436,0.0209701573422854,0.00758228515313691,0.00149252066829288,-0.000746694318253735,0.000222236154875907
"NBS_1995",0.00012169559787807,0.0004505160982572,0.00023650319504067,0.000122565137452299,0.000289845784016091,0.00018179926200398,3.9185523014787e-05,0.000131433634702744,0.000155829298671455,-0.000135966511923129,0.000572714477569095,0.00134869591541392,0.000959045244698266,0.00319093752386316,0.00259870875972565,0.00102116331652072,0.00198956890125584,-1.20502485640085e-05,0.000494778235489032,0.000238937594843593,0.000480602640552872,0.000628961419122791,0.000644261224215408,0.000274224866664879,-8.50487992235744e-06,2.22946438756921e-05,-8.19704638441705e-05,0.000121683588209822,-0.000228730808819918,0.000157826763826075,9.61059749815678e-05,0.000325310256625671,0.000673622023348894,0.00148339859453698,0.000939291448708552,-1.39084631751074e-05,-0.000118122717104443,-5.27615893466349e-06,-7.13236320153185e-05,2.95430192383577e-06,-6.44085546415215e-06,-0.000469797302566129,-4.33478688973697e-05,4.92474341019197e-06,-2.90061633374731e-05,-2.94118330830021e-05,-7.49803852383595e-06,-0.000448583037607767,-7.3026812309673e-05,-0.000104334203275968,-0.000193234193003129,0.00163191464007857,-0.000396289949430496,-0.000387224035685415,-0.00028259796011865,-0.000290940212419458,-7.76061287376744e-06,-0.000114237297854759,1.72942076155246e-05,2.89726230632064e-06,-3.21497385579818e-05,2.76782813725376e-06,-9.77880363253652e-05,-7.57445602367268e-05,-0.000191020301130709,3.76911948715333e-05,-0.000247923924354547,1.15127547583089e-05,-0.000117343071361587,4.0177077379009e-06,2.4115252428152e-05,1.12963942400925e-05,2.96100981686277e-05,-0.000318895958345932,0.000137162415863016,-3.64757606665001e-05,0.0551300915827946,0.0367552366671896,0.0524095427607466,0.01981028752569,0.0615792247943688,0.0252834835508905,0.0512977677315859,0.0272481572510409,0.0512574450902809,0.0176462881647033,0.115366360010452,0.126606966789201,0.239010416709767,0.428445458778506,0.16781030775734,0.12862681307578,0.0616149561017037,0.15387636266337,0.0991022755462783,0.0863966791829371,0.0403587971009686,0.0223126285620484,0.0265101198273737,0.0247772767004657,0.0615609126923664,0.0671508194130887,0.0609583478142224,0.0598219471971429,0.0145888531346031,0.0202348978180338,0.0762453446906064,0.0554758218606194,0.0231202165361583,0.0194403938522421,0.00580162822495293,0.00135916172440269,-0.000923278808481335,0.000156665175967091
"NBS_1996",0.000106150182408495,0.000510673341698717,0.000162914196170076,-5.52770170922807e-05,0.000165645723033838,0.000368007836265494,7.00801044138184e-05,0.000106534168582577,0.000142815001655043,-0.000109461213870795,0.000342587315225046,0.00122646012862052,0.0005351266810141,0.000417183987862636,0.00815706827649201,0.00129145649230655,0.00314976102430385,1.0960159123427e-05,0.000373395960294743,0.000202065573577205,0.0007196382047267,0.00163341777544263,0.00115723943963658,0.000282660858754735,6.31305754719012e-05,-4.76350492875486e-05,0.000138926354480621,-1.86409171076847e-05,-8.81345997102397e-05,7.99513588552843e-05,0.000147394956838768,0.000104870175900888,0.00102632818461876,0.00237714017533142,0.00478945138730846,0.000108211896023688,0.000583653695632324,-1.10236634322485e-05,-3.25320344781236e-05,-6.10363885438967e-06,-3.65726402777161e-05,-0.000438676074932422,2.13925586376725e-05,-7.18119087581633e-05,2.19263104659983e-05,-0.000209598727706986,-7.60354652038968e-06,-0.000408586964113047,-8.02143495816725e-06,-0.000171857450445592,-6.35738374137127e-05,-0.000196494873857347,0.00129483679634215,-0.000706350964762849,-0.000554267892330926,-0.000119663290585278,-7.21264399138319e-05,-0.000172711770754546,-2.49578430550767e-05,-0.000122074237271584,-8.73489851525563e-05,-0.000212809483750055,4.20342534272248e-06,-8.72391108815743e-05,0.000113209817573402,-3.36105472330399e-05,-9.75000620707011e-05,-0.000149839911523728,0.000139113972842312,-1.08321825882152e-05,-3.37055033478037e-05,-3.11531016142921e-05,3.66646180080478e-05,-1.04971573332212e-05,-0.000325173353502568,-0.00021247768816383,0.0396290842795907,0.0424298988634917,0.0430033730968968,0.0126873509834841,0.0267003254470071,0.0627863622231765,0.0362665042986784,0.0534029589465283,0.0472055479696329,0.016905411110923,0.0626704223477585,0.121768243697542,0.124221686421156,0.16781030775734,0.386694872670659,0.182300976532303,0.100349558323699,0.0720875422163169,0.0877932024560228,0.0916297696759348,0.0648090090794284,0.062434701575689,0.0487501230362145,0.0450062589292119,0.0406991302289004,0.0270697028947075,0.0145336805043874,0.0106214995657559,0.00714224571268762,0.0316116938928145,0.00310168610008735,0.01996541249645,0.0376605057313327,0.0317539802782505,0.0301935666682261,0.00064264647036144,0.00345004715189487,0.00103462217418998
"NBS_1997",8.31901234273998e-05,0.000507339015361647,0.000212334869213695,-2.71762418334047e-05,0.000221939564684693,0.000312063530990922,4.61856556218279e-05,0.000122134926684924,0.000167284027235204,-7.60093865605875e-05,0.000407857248794234,0.00100900772471742,0.000517589336520711,0.000376401994725079,0.0026801398342754,0.00617598511923568,0.00400071590184462,-7.74997390635313e-05,0.000526280069967785,0.000240728554971483,0.000678654713797816,0.00129403375349911,0.000972457109783075,0.000300856819306604,4.12598209207382e-05,-1.58175390462531e-05,1.16664040098297e-05,8.03390449797583e-05,-0.000153164777023703,0.000131743116624473,8.72922393941469e-05,0.000211642845386181,0.000881223574559193,0.00183763941915398,0.00283577551076376,9.48740514172912e-05,0.000212974866186992,-1.93145007399319e-05,-8.07955687743702e-05,3.94067137380433e-05,-2.07011021256435e-06,-0.000474034367968889,7.43750811288324e-06,5.91421964678557e-06,-7.88718013581529e-06,-0.000110160184708526,2.67152028649818e-05,-0.000340265605979441,1.38729990213484e-05,-9.02158842772576e-05,-3.90501276888466e-05,-9.37760180571642e-05,-0.000576073272504783,0.00240930406153508,-0.000697718281190784,-0.000320839915757225,-1.83639082393196e-05,-0.000175210543839491,4.03282647968275e-06,-5.35906696384125e-05,-6.879287691793e-05,-0.000117690742483665,-3.39778944538923e-05,-8.24349657572216e-05,-5.18540181582577e-05,3.88840878456529e-05,-0.00016730379252439,-5.4038293571713e-05,-1.38444143121327e-05,1.01231794493513e-05,4.35522082503645e-05,4.60940749132841e-06,5.72538938656873e-05,-0.00011517142147463,-0.000103521043732193,-0.000137836287164391,0.0468173414174619,0.0384644470500442,0.0462565143889263,0.0148245735315145,0.039678567050757,0.0437601725051788,0.0406918573672053,0.0392844589871512,0.0441482499732891,0.0149554141227934,0.0704465693814177,0.0957674348180666,0.115514684252143,0.12862681307578,0.182300976532303,0.347452682223109,0.127295339268475,0.134194931837251,0.1073955893609,0.101709927336177,0.0587451626751647,0.0479688658882473,0.0407897078771565,0.0380810251180713,0.0519249801295701,0.0455978695519005,0.0355670315725983,0.0295457676443841,0.0107625226047779,0.0256244939258266,0.0361684053571242,0.0348028984258702,0.0298306823582918,0.0241973038636598,0.0176872483187034,0.00104051012315867,0.00121118657873425,0.000595872079957125
"NBS_1998",0.000109802422564786,0.000382868078651194,0.000155914342505348,-1.6342768230833e-05,0.000149662904854432,0.000270495899271026,4.53849630902503e-05,7.96476776793741e-05,0.000234747523380731,-4.14068257218994e-05,0.00023686556440934,0.000641623185532533,0.000267791343837198,0.00018205748164857,0.00145335019289672,0.000900745808213819,0.0118939486925317,-8.8251907715169e-05,0.000411922294289358,0.000134861645702378,0.000589952670310191,0.00133642772132351,0.000917025340747256,0.000195070773059137,9.03382728626076e-05,3.28990826168513e-05,0.000186833624492622,8.9143368735002e-05,-1.45890881854541e-05,0.000140867695576443,0.00014582424053949,0.000159552023801776,0.00076465576389645,0.00162783639559521,0.0031891970587483,0.000100613438301967,0.000384335270011608,8.60780408965136e-05,1.04174672736687e-05,2.66490742360003e-05,2.72653141113856e-05,-0.000277555852564706,5.03109473557084e-05,-9.56351381090892e-06,1.24918998421086e-05,-0.00012624214389369,0.000144544481809295,-0.000197714990826265,5.48728179910972e-05,-6.9546960728735e-05,-4.55057894101427e-06,-4.31612755402531e-05,-0.000339465913776701,-0.000494275079595668,0.00359762962447307,-0.000281470871836273,-1.11166011004994e-05,-0.000156519744995677,9.93476447841706e-06,-4.77207755370306e-05,-4.92131144822372e-05,-0.000145123132380573,4.77916174817108e-05,3.62402007251375e-07,0.000162255803316631,7.47582642527757e-05,-2.11793578303303e-05,-2.64287595553969e-05,0.000129420675605839,6.9373584109425e-05,3.76406103013184e-05,1.45377162053547e-05,0.000108943118213926,2.59954143698813e-05,-0.00016946523419777,-7.42169317772993e-05,0.0284334413605956,0.0292781659405003,0.0277837193228723,0.00866531957413612,0.0184249803525768,0.040015977753884,0.0247705659460987,0.0347903390255434,0.0284573418102562,0.00884971495306065,0.0325897770931336,0.0619479524019306,0.0565313729921528,0.0616149561017037,0.100349558323699,0.127295339268475,0.229602975780542,0.106527846147701,0.0834200456969167,0.0712179513057151,0.0505136432291879,0.0492762673615985,0.0378658458587159,0.0309026514044016,0.0294303940794414,0.0223111232887819,0.0139441950703658,0.0103138136691966,0.00507327033185259,0.023097130313214,0.00599789527725753,0.0156388623965432,0.0258898970824492,0.0213071743717377,0.0196534589745746,0.000436547815085943,0.00213099338593334,0.000918088079869259
"NBS_1999",3.55201553886503e-05,0.000401041986292567,0.000270180435119925,0.000138697095971697,0.000357030565135071,4.62118587372171e-05,8.80321200253527e-06,6.61074661483956e-05,0.000128780715757339,-0.000154175346456535,0.000562754534241747,0.00073030232898805,0.000674486611103165,0.000534729354599147,0.00118403660225297,0.00107982588550148,0.00338601689821647,0.00217096131522572,0.00111023286077447,0.000410391871398388,0.00065911696829076,0.000629890136248972,0.000721254988058547,0.00037494333274645,-8.03640594826103e-05,-2.90884944560501e-05,-0.000289616566080497,0.000188494727708863,-0.000415120791093658,0.000132594444842333,4.68106928401467e-05,0.000439748727541305,0.000467417136543083,0.000855402892798535,-0.00126135427202949,-7.93739482395091e-05,-0.000398256893733365,-8.49599877345538e-06,-0.000200953550450972,-8.70511337960797e-07,-9.44153679722775e-06,-0.000564757179989053,-8.42718087848882e-05,1.8325529444746e-05,-6.84673888012833e-05,1.02521577369129e-05,-1.5505422119143e-05,-0.00038995393355381,-5.63620843265893e-05,9.74246633169488e-06,-6.60456465724784e-05,-2.7435427705783e-05,-0.00010132053415389,-0.00038936949858785,-0.000544447245427094,0.0012164341837537,-5.4199395800067e-05,-0.00024161276855823,-7.21734690753053e-06,1.17190178293306e-05,-1.67808431665349e-05,7.04100179350282e-05,-0.000221797716997401,-0.000182768142449404,-0.000463140436043212,5.828334385485e-05,-0.000445141417733992,2.7791829171845e-05,-0.00030203710213672,-8.16209670043669e-06,3.89213477492195e-05,3.14214164261238e-05,3.47777681871339e-05,-0.000457165782282381,0.000419124944766554,1.7098706500382e-05,0.0674279724930715,0.0330028436574284,0.0603199251148489,0.0235186610543604,0.0815324917927056,0.00400378494185417,0.0580918578404999,0.00948267966771755,0.0452728142158166,0.0132573833479437,0.110623323324559,0.062846070816132,0.153662306914023,0.15387636266337,0.072087542216317,0.134194931837251,0.106527846147701,0.528868528029198,0.229593565010803,0.159468265024344,0.0580122914586813,0.0220401827128779,0.0289436397587908,0.0278636230826505,0.0974518947576033,0.105197062107674,0.0968398474929533,0.0927403751064414,0.0227615830887264,0.0145135110425747,0.12450037218782,0.0773245417157759,0.015275994432616,0.0109064927292733,-0.00818930820037311,0.00162146530795381,-0.00297623689044923,-0.000141345154159751
"NBS_2000",1.3322989472511e-05,0.000415531531346551,0.000206291999200319,0.000101697957867013,0.000205968858785405,0.000170745504543391,3.7257199643006e-05,3.49368146067196e-06,0.000110011077142779,-0.000156319570870495,0.000346962484265568,0.000774262319544176,0.000417181829655101,0.000359171302778347,0.00131857264231407,0.000783541928427119,0.00256023226000205,-0.000120197878002231,0.00413226588934512,0.000354345130570611,0.00104170221650318,0.00154685433954716,0.00125269393946507,0.000466027757935088,-9.89878739993906e-05,-0.000131326645984008,-0.000169006678530919,4.07443197949747e-05,-0.00032098330439518,7.88160530120105e-05,7.20000361137131e-05,0.000270724590806027,0.000754157894830201,0.00175303771501604,0.00196638605022277,1.41442546107212e-05,0.000101100349073,-7.14899569846891e-05,-0.000172096888280573,-5.13261093395579e-05,-3.11897649572247e-05,-0.000417455801450645,-6.37734918037441e-05,-9.76064365808928e-05,-2.47719677023598e-05,-0.000189014535930313,-2.97398519416142e-05,-0.000407046620047614,-4.05789511987398e-05,-6.87547081653292e-05,-6.95416323977489e-05,-2.83016090363861e-06,-0.00024906187147427,-0.000393138410413446,-0.000521122799221815,-0.000536505134779389,0.00202481327114525,-0.000524661119598401,-4.52040373741889e-05,-0.000189948775905616,-9.50618074725341e-05,-0.000129970333502242,-0.000218250730855397,-0.000233217347128455,-0.000264512835137169,-2.79781394009431e-05,-0.000341802876978378,-0.000120911206535387,-7.89514257956648e-05,6.73665192776135e-06,-6.16827502181751e-05,-1.44512726836898e-05,5.97118417071643e-06,-0.000196503874675579,6.99554712385012e-05,-0.000137962284339111,0.0528559856845321,0.0382854666541276,0.0512062874787299,0.0173562610424847,0.049823784251854,0.0382547259329585,0.0466635740394468,0.0324581981672526,0.0438350751553773,0.0141055376134945,0.0692403333578344,0.0734464346646437,0.100970210786797,0.0991022755462783,0.0877932024560228,0.1073955893609,0.0834200456969167,0.229593565010803,0.417653785785326,0.214789728058722,0.0945946269443483,0.061700850121347,0.0527906811993797,0.0542637565129008,0.082144348164525,0.0696343606364797,0.0532902770931926,0.0488874168193609,0.0157522677455007,0.0274852032263563,0.0539248473752851,0.0455847847419665,0.0289491590347099,0.0233132197212442,0.0124449973730156,0.000962493518012671,0.00019932968116194,0.000273534236539478
"NBS_2001",-3.4538139127295e-06,0.00049203375806942,0.000186006086041311,6.65470671306628e-05,0.000222896872817163,0.000282933561445573,9.15057583935497e-06,6.1183291720644e-05,1.23015180897734e-05,-7.22085463278628e-05,0.000324543553885196,0.000871296348420568,0.000425061510032079,0.000252233974911705,0.00141103285171833,0.00074709072037934,0.00215778332625726,-3.51034621474795e-05,0.000964088376070953,0.00339850320426853,0.00156071182475962,0.00221400661874853,0.00159183320404281,0.00064310272911506,-8.68008775303271e-05,-0.000181503912008802,-0.000171409700953229,-6.48426396578249e-05,-0.00030373577030464,3.76962845641049e-05,6.03943994724156e-05,0.000143540939978669,0.000832225716814788,0.00180214133889116,0.00259737277674721,5.32258433540667e-05,0.000202953078432072,-9.00644633446728e-05,-0.000192070663669729,-5.86171750723877e-06,-7.98836613298792e-05,-0.000427685636040154,-2.93425992435111e-05,-6.5594039142378e-05,-5.16941410340925e-05,-0.000173042133907144,-0.000141855194006688,-0.00037849895357842,-5.87373946400645e-05,-9.25404310531954e-05,-3.4369729721655e-05,-6.35796253623987e-05,-0.000224475804875078,-0.000367239110633695,-0.000473918244021226,-0.000324169336765849,-0.00012564307079748,0.00158461770427154,-0.000104849448539914,-0.000221710735052173,-0.000102869236684625,-0.000166969999273804,-0.000232660477750612,-0.000285530048572313,-0.000255422893770225,-0.000118916488181039,-0.000327509562337215,-0.000171317572319733,-6.0820965403822e-05,-8.75496255031632e-05,-6.14240620797553e-05,-3.44429945814484e-05,-2.97448630147343e-05,-0.00017204717973282,-7.55277221448754e-05,-0.000179232955625115,0.0537503113761716,0.0408796545546438,0.0572867100583588,0.016492835430236,0.0466211414651721,0.0497452861121447,0.0457451352485621,0.039548936463159,0.0482446256870217,0.0173502038319339,0.0684605262363256,0.0839587195535891,0.0953397437814135,0.086396679182937,0.0916297696759347,0.101709927336177,0.0712179513057151,0.159468265024344,0.214789728058722,0.445899602263447,0.144920019837522,0.0865748245621146,0.0663970124793041,0.0737642645914952,0.100497575780892,0.0710463395631729,0.046854722173353,0.0383698641579226,0.0180502494626099,0.0287183816318418,0.0433047092094923,0.0398107008454855,0.0317162674564749,0.0242051621073482,0.0166395763546849,0.00106741716910952,0.00108126710443772,0.000372764030274765
"NBS_2002",5.45234690482122e-05,0.000337468393055422,0.000108077734757459,4.17143836229619e-05,0.000103999107542924,0.000210791872197104,3.06046020830324e-05,1.93572213181389e-05,7.11228242215829e-05,-0.000103245688963436,0.000133498739712171,0.0005395997108387,0.000164827534714367,0.000108974927533351,0.00093662108949329,0.000402701498614994,0.00157402123674972,-1.41614897785529e-05,0.000397662078541634,8.83420792130701e-05,0.00455853805773688,0.00283581045776308,0.00169790863307151,0.000372052758396339,-7.70562509013314e-05,-0.000123692297539597,-8.04175671399135e-05,-3.91835338907103e-05,-0.000159822073980714,7.27141344031243e-05,6.26132563024942e-05,0.000110609132977227,0.000757352111319024,0.00185014558822843,0.00328296778655275,3.66920815594789e-05,0.000386489879320047,-1.08759436166491e-05,-5.43794911912727e-05,-4.26729315118329e-05,-3.9303867858272e-05,-0.000243095120067591,-9.95083551098835e-06,-8.82671654172168e-05,-5.75341158749485e-06,-0.000184679895386792,-2.37772212365849e-05,-0.00027093129988869,-1.9568945161675e-05,-6.74464171343856e-05,-3.77656175177673e-05,-3.85846884150449e-05,-0.000221274123320071,-0.000241225980870824,-0.000290939185655339,-0.000119322073731786,-8.2399129114173e-05,-0.000505347022993875,0.00159695186176287,-0.000395611875146616,-0.000117327249609932,-0.000250299901755753,-0.000158688787379871,-0.000180209386853148,-0.000120041573054109,-6.37769737933388e-05,-0.000170110775893653,-0.000122997040559181,3.98062016427121e-05,-2.95160253717437e-07,-6.31354715255692e-05,-2.19290030953127e-05,-1.67586133539629e-06,-4.66390396795328e-05,-0.000150436152209947,-0.000137126290215921,0.0310906910265084,0.0311732650990783,0.031758765078405,0.00950762589890567,0.0210645461857115,0.042652663124283,0.0273603324965301,0.0344177035181007,0.0297633087429274,0.00943504801623451,0.0273443923829644,0.0528699315824826,0.0420188918877995,0.0403587971009686,0.0648090090794284,0.0587451626751646,0.0505136432291879,0.0580122914586812,0.0945946269443483,0.144920019837522,0.259470173241181,0.1147557878309,0.0711122695125943,0.0565486749352388,0.0562165149938987,0.0385741823355413,0.0220990005103029,0.0174413856805572,0.00778332316415452,0.0269280179488231,0.00819916799590978,0.0191475539109977,0.0291129488494399,0.0246860835765629,0.0208397129001079,0.000411853293354846,0.00207992678212745,0.000644425679648441
"NBS_2003",0.000130646931166692,0.000358622433604477,0.000156831505683329,6.11290822327618e-05,0.000132379112278667,0.000286328586589377,5.00180252167225e-05,9.12963281579881e-05,0.000184340390458152,-3.44112088087808e-05,0.000143585243386443,0.000516849797252931,0.000123806211595983,8.3337498693652e-05,0.000944623268544038,0.000383687000401657,0.00168565746580705,4.56791143030377e-05,0.000292717946243555,0.000104838547630325,0.00118050844075934,0.00991561932776351,0.00266175170295526,0.00034797891652684,1.82250112456962e-05,-1.72926798370664e-05,0.000103722255733529,3.94311095407419e-05,-8.56815590986767e-06,0.000123374096386618,0.000129703939081076,0.000113457719646733,0.000855469243182955,0.0019481219941669,0.00412829148571131,9.05412465585992e-05,0.000566070591684456,0.000108935373658444,4.81359171372657e-05,1.25058978389566e-06,3.98008631472206e-05,-0.000170282798708402,7.12119918276711e-05,-3.41134188518996e-05,2.34615267342082e-05,-0.000126731554576583,0.000107198769383634,-0.000158013817717119,6.91235819346674e-05,-2.78399036884286e-05,1.04024687366722e-05,1.84283673018235e-06,-0.00017008481656123,-0.000141512034472934,-0.000127895649651889,5.81876226253245e-06,-2.0239717879324e-05,-0.000249616286832442,-0.000139019321885452,0.00237417122001357,-0.000149851803152987,-0.000312560824883037,-5.03249521645843e-05,-5.93570617713136e-05,8.22420830678738e-05,2.99996758289602e-05,-1.47976547047419e-05,-7.33157434951115e-05,0.000153630676045478,5.69898409273601e-05,-4.56203169717972e-06,1.20324994456257e-05,0.000107606421646357,5.99587843147849e-05,-0.000213155258386047,-7.25529742034751e-05,0.0236453948418002,0.0293474347839921,0.0252895496387214,0.00775232042307441,0.0113837783976865,0.045762828635513,0.0200121062716598,0.0368483272731887,0.0243202967428147,0.00699635296941248,0.0133806597567567,0.0474717540522251,0.0235520785851642,0.0223126285620485,0.062434701575689,0.0479688658882472,0.0492762673615984,0.0220401827128779,0.061700850121347,0.0865748245621147,0.1147557878309,0.271112892424551,0.110177068188897,0.059971555486287,0.0472900900730346,0.028784653746997,0.0121271842691144,0.0067431224371065,0.00480076679296714,0.0271129693928781,-0.00840630423712341,0.00980628256524712,0.0305776740913359,0.0255649264987665,0.0256192507552358,0.00022822514453674,0.00302370857651209,0.00105094949212345
"NBS_2004",0.000114066227641328,0.000330217296730012,0.000124785913392905,6.6029696844624e-05,0.000133000221801854,0.000236652315066765,4.45920272198751e-05,0.000109066908683539,0.000127658071396221,-3.28011970787955e-05,0.000118129141986864,0.000431156830099784,0.000136351960319158,7.32576519730043e-05,0.000761975017684059,0.000326997980867115,0.00130016260091199,1.51378500353931e-05,0.000233615894241826,0.000127919107948476,0.000811616003464164,0.00290512324528653,0.00838083086115963,0.000386438270781835,-2.68463260634673e-05,-2.08311036133181e-05,3.9995835610425e-06,1.95507474185904e-05,-6.59261714171075e-05,0.000150007014150662,6.91741420262757e-05,0.000112685139966655,0.000746776920466939,0.00174916876248371,0.00321767693802339,4.70292054876659e-05,0.00034612512261549,5.65087084594519e-05,2.76318635842048e-05,4.0053035786472e-06,9.81632459336198e-06,-0.000170740208099957,4.72914141527014e-05,-1.26158749457079e-05,1.6401954770478e-05,-6.28618831338164e-05,5.42286754547927e-05,-0.000146985540362953,1.81076248874913e-05,-2.10147178228307e-05,5.68305337042134e-06,-2.36623595657604e-05,-0.000107966573840444,-0.000119590151879609,-9.32595245090098e-05,-3.72888967161111e-05,-3.42335877151881e-05,-0.000143728912406318,-5.14328196729025e-06,-0.000192098240291052,0.00189380985310317,-0.000442317982916597,-0.000110182904802809,-7.73635662976211e-05,-3.48406747275945e-05,-2.95109799917014e-06,-7.3386818410498e-05,-2.54550965808006e-05,5.5006570202886e-05,1.99661500382946e-05,-1.57791717684441e-06,8.62855980019249e-06,5.98182361327075e-05,-2.74607582157074e-05,-0.000148083324960368,-6.68944603394932e-05,0.0247469265254717,0.0267914464602077,0.0248148859295384,0.00793530000083845,0.0158987255007845,0.0356123042670856,0.0212346112716263,0.0290943133914271,0.0231021389124213,0.0064622331518427,0.0178989877606488,0.0394105458342159,0.0271314639871715,0.0265101198273738,0.0487501230362145,0.0407897078771565,0.0378658458587159,0.0289436397587908,0.0527906811993797,0.0663970124793041,0.0711122695125943,0.110177068188897,0.256443587653474,0.0751940673236332,0.0574418277459919,0.038687569846037,0.0217447172859774,0.0160134526918151,0.00569388717922791,0.0242267532322462,0.00512354110820903,0.0160280860655599,0.0266095059086131,0.0229806241323145,0.0200967439775675,0.000382387048200427,0.00190483297743733,0.000697032073410527
