#	Number	of	strata	
10				
#	SqKm	per	stratum	
1984	2	20	4.806426236	3
1984	2	20	7.489602795	3
1984	2	20	0.134285322	3
1984	3	31	41.10467395	3
1984	3	31	7.111542176	3
1984	3	31	51.5271422	3
1984	3	31	63.06929451	3
1984	3	31	24.06454756	3
1984	3	31	236.4703547	3
1984	3	31	24.96857064	3
1984	3	31	1.199167389	3
1984	3	31	8.259937224	3
1984	3	31	10.34800125	3
1984	3	31	913.1711735	3
1984	3	31	172.2296995	3
1984	3	31	1295.14261	3
1984	3	31	634.3700574	3
1984	3	31	392.575873	3
1984	3	31	13.28356176	3
1984	3	31	0.258739964	3
1984	3	31	9.398528554	3
1984	3	31	3.716609322	3
1984	3	31	5.131370665	3
1984	3	31	2.418021518	3
1984	3	31	5.060632419	3
1984	3	31	99.72061411	3
1984	3	31	1071.799661	3
1984	3	31	152.0484393	3
1984	3	31	0.662583664	3
1984	3	31	1272.717351	3
1984	3	31	22.70970976	3
1984	3	31	1.320236511	3
1984	3	31	4.847785342	3
1984	3	31	7.755463714	3
1984	3	31	5.314809599	3
1984	3	31	7.844573691	3
1984	3	31	18.15230909	3
1984	3	31	46.41213271	3
1984	3	31	253.5261552	3
1984	4	32	6.500136261	3
1984	4	32	11.28622988	3
1984	4	32	295.5695403	3
1984	5	41	4.526559196	3
1984	5	41	11.29379215	3
1984	5	41	11.75796219	3
1984	5	41	4.455052586	3
1984	5	41	4.729320319	3
1984	5	41	0.019332119	3
1984	5	41	0.047199811	3
1984	5	41	0.018018999	3
1984	5	41	2.379477616	3
1984	5	41	76.82248813	3
1984	5	41	71.94459408	3
1984	5	41	53.60350636	3
1984	5	41	633.4442545	3
1984	5	41	12.66653412	3
1984	5	41	165.978243	3
1984	5	41	29.4453009	3
1984	5	41	11.36323459	3
1984	5	41	20.94510003	3
1984	5	41	0.032362004	3
1984	5	41	0.037993605	3
1984	5	41	0.117596407	3
1984	5	41	0.034726878	3
1984	6	42	11.7765566	3
1984	6	42	9.235212439	3
1984	6	42	5.284148784	3
1984	6	42	5.275142201	3
1984	6	42	3.975171544	3
1984	6	42	19.29814816	3
1984	6	42	6.035111197	3
1984	6	42	1.181922273	3
1984	6	42	9.059570182	3
1984	6	42	5.520823695	3
1984	6	42	0	3
1984	6	42	0.225200051	3
1984	6	42	0.418856227	3
1984	6	42	158.4696789	3
1984	6	42	612.8665765	3
1984	7	43	3.051768961	3
1984	7	43	0.833183039	3
1984	7	43	0.050480782	3
1984	7	43	0.323483864	3
1984	7	43	0.39678699	3
1984	7	43	0	3
1984	7	43	0.109080399	3
1984	7	43	0.487534744	3
1984	7	43	0.312766523	3
1984	7	43	173.2820623	3
1984	7	43	40.3223888	3
1984	7	43	563.0676581	3
1984	7	43	114.6723926	3
1984	8	50	416.0317874	3
1984	8	50	19.63382223	3
1984	8	50	136.4540939	3
1984	8	50	34.31359929	3
1984	8	50	122.991109	3
1984	8	50	153.9437825	3
1984	8	50	52.27910505	3
1984	8	50	116.6482289	3
1984	8	50	53.37727848	3
1984	8	50	204.943803	3
1984	8	50	94.60162243	3
1984	8	50	1.193521612	3
1984	9	61	589.4303447	3
1984	9	61	62.23356664	3
1984	9	61	641.2769888	3
1984	9	61	187.9092017	3
1984	9	61	76.04490333	3
1984	9	61	41.39728597	3
1984	9	61	69.77081867	3
1984	9	61	2.394278113	3
1984	9	61	31.17634394	3
1984	9	61	0.273961401	3
1985	1	10	74.37696207	3
1985	1	10	76.41294632	3
1985	1	10	6.853581271	3
1985	1	10	432.6197293	3
1985	1	10	49.07803461	3
1985	1	10	25.73742378	3
1985	1	10	78.20071551	3
1985	1	10	7.187009913	3
1985	1	10	13.51425921	3
1985	1	10	15.41081902	3
1985	1	10	6.818263983	3
1985	1	10	1.827441554	3
1985	1	10	3.70565266	3
1985	1	10	0	3
1985	1	10	0	3
1985	1	10	1.186325424	3
1985	1	10	0.056350689	3
1985	1	10	0.041150794	3
1985	1	10	0.694008403	3
1985	1	10	414.3101507	3
1985	1	10	38.448476	3
1985	1	10	67.16903833	3
1985	1	10	7.782775296	3
1985	1	10	44.73812851	3
1985	1	10	66.33288664	3
1985	1	10	5.637961201	3
1985	1	10	0.163424529	3
1985	1	10	29.42299815	3
1985	1	10	5.116198467	3
1985	1	10	33.05215076	3
1985	1	10	48.23557215	3
1985	1	10	368.0309762	3
1985	1	10	3.438118344	3
1985	1	10	54.09545151	3
1985	1	10	5.929642184	3
1985	1	10	1.275308612	3
1985	1	10	2.837197062	3
1985	1	10	3.394115309	3
1985	1	10	0.011676661	3
1985	1	10	157.3958988	3
1985	1	10	2.862079342	3
1985	1	10	2.197339235	3
1985	1	10	4.712801171	3
1985	1	10	10.64993092	3
1985	1	10	1.354895299	3
1985	1	10	4.624908126	3
1985	1	10	2.143939207	3
1985	1	10	6.355817744	3
1985	1	10	3.53844864	3
1985	1	10	1.644130124	3
1985	1	10	18.58609176	3
1985	1	10	7.588615221	3
1985	1	10	40.32288151	3
1985	1	10	10.93870804	3
1985	1	10	22.50253987	3
1985	1	10	42.93931749	3
1985	1	10	8.82608702	3
1985	2	20	2.141447281	3
1985	2	20	2.249275078	3
1985	2	20	2.623952052	3
1985	2	20	0.063995539	3
1985	2	20	55.00138948	3
1985	2	20	3.848295565	3
1985	2	20	4.630106891	3
1985	2	20	16.35149601	3
1985	2	20	4.30205373	3
1985	2	20	3.212220651	3
1985	2	20	15.80266139	3
1985	2	20	19.40063354	3
1985	2	20	1.70684672	3
1985	2	20	4.195183807	3
1985	2	20	7.018778982	3
1985	2	20	16.22947572	3
1985	2	20	10.74195698	3
1985	2	20	22.00185575	3
1985	3	31	26.89878688	3
1985	3	31	150.5296865	3
1985	3	31	9.45465342	3
1985	3	31	17.99677119	3
1985	3	31	12.33509591	3
1985	3	31	36.51878774	3
1985	3	31	11.08779363	3
1985	3	31	41.88038887	3
1985	3	31	183.7667944	3
1985	3	31	10.60919013	3
1985	3	31	12.15020114	3
1985	3	31	307.2260784	3
1985	3	31	4.070103697	3
1985	3	31	5.09822231	3
1985	3	31	5.707476191	3
1985	3	31	12.7120011	3
1985	3	31	4.99378205	3
1985	3	31	27.45181057	3
1985	3	31	16.19024435	3
1985	3	31	253.816807	3
1985	3	31	114.1704163	3
1985	3	31	20.55549382	3
1985	3	31	19.7846882	3
1985	3	31	45.36057235	3
1985	3	31	3.570660593	3
1985	3	31	677.929756	3
1985	3	31	298.0718944	3
1985	3	31	0.312241798	3
1985	3	31	821.959148	3
1985	3	31	63.83821497	3
1985	3	31	107.7858059	3
1985	3	31	109.5111696	3
1985	3	31	119.9066871	3
1985	3	31	291.4019389	3
1985	3	31	12.83931153	3
1985	3	31	71.17807977	3
1985	3	31	462.3063293	3
1985	3	31	425.6371577	3
1985	3	31	81.90008367	3
1985	3	31	547.2455049	3
1985	3	31	333.6281116	3
1985	3	31	196.3281278	3
1985	3	31	798.9122936	3
1985	3	31	190.7856693	3
1985	3	31	40.65001995	3
1985	3	31	291.4932979	3
1985	3	31	0.190443474	3
1985	3	31	22.28949328	3
1985	3	31	12.60820672	3
1985	3	31	1.754908217	3
1985	3	31	5.347088158	3
1985	3	31	12.13794408	3
1985	3	31	115.4029138	3
1985	3	31	1.601838588	3
1985	3	31	2.454790401	3
1985	3	31	2.693682114	3
1985	3	31	848.4952187	3
1985	4	32	19.97716253	3
1985	4	32	589.6425601	3
1985	4	32	4.778139134	3
1985	5	41	2.972071744	3
1985	5	41	0	3
1985	5	41	0.073725715	3
1985	5	41	0.028866926	3
1985	5	41	2.692048686	3
1985	5	41	45.47872189	3
1985	5	41	155.6537518	3
1985	5	41	167.2592097	3
1985	5	41	64.07044155	3
1985	5	41	4.154801463	3
1985	5	41	4.729370202	3
1985	5	41	53.93298049	3
1985	5	41	16.06003267	3
1985	5	41	15.82082144	3
1985	5	41	0.448262601	3
1985	5	41	0.077994924	3
1985	5	41	28.47916727	3
1985	5	41	7.228846382	3
1985	5	41	4.306734135	3
1985	5	41	7.965511246	3
1985	6	42	1.871560585	3
1985	6	42	0.119628981	3
1985	6	42	1.861511457	3
1985	6	42	0.722322706	3
1985	6	42	2.526138368	3
1985	6	42	2.59419115	3
1985	6	42	17.14411146	3
1985	6	42	10.2807013	3
1985	6	42	0	3
1985	6	42	5.706445693	3
1985	6	42	3.51926849	3
1985	7	43	1187.653351	3
1985	7	43	602.2322767	3
1985	7	43	434.6447297	3
1985	7	43	53.73012779	3
1985	7	43	0.556307959	3
1985	7	43	1.911673203	3
1985	7	43	2.476054213	3
1985	7	43	4.395122054	3
1985	7	43	0.184846045	3
1985	7	43	0.418469642	3
1985	7	43	88.10224739	3
1985	7	43	10.20948335	3
1985	7	43	253.3124171	3
1985	8	50	317.5742624	3
1985	8	50	803.4712486	3
1985	8	50	140.4186712	3
1985	8	50	162.7218149	3
1985	8	50	275.7641624	3
1985	8	50	318.9669643	3
1985	8	50	430.9333219	3
1985	8	50	52.02534434	3
1985	8	50	57.02365973	3
1985	8	50	540.2485917	3
1985	8	50	235.796967	3
1985	8	50	259.9723432	3
1985	8	50	73.74648583	3
1985	8	50	50.02732843	3
1985	9	61	24.84663915	3
1985	9	61	215.5459158	3
1985	9	61	0.010625393	3
1985	9	61	1129.842769	3
1985	9	61	338.5444949	3
1985	9	61	618.8784942	3
1985	10	62	171.6232634	3
1985	10	62	100.3815346	3
1985	10	62	54.19401921	3
1985	10	62	84.77443191	3
1985	1	10	0.086965735	3
1985	2	20	8.446429639	3
1985	2	20	5.754672024	3
1985	2	20	5.132035163	3
1985	2	20	9.075941979	3
1985	2	20	34.79489635	3
1985	2	20	7.091097027	3
1985	2	20	20.86798049	3
1985	2	20	5.116414153	3
1985	2	20	6.416058153	3
1985	2	20	11.20422201	3
1985	2	20	5.986942676	3
1985	2	20	5.508982703	3
1985	2	20	1.65841714	3
1985	3	31	126.8049641	3
1985	3	31	52.770724	3
1985	3	31	50.47514362	3
1985	3	31	54.27928433	3
1985	3	31	14.76928774	3
1985	3	31	25.6997201	3
1985	3	31	48.54003838	3
1985	3	31	0.850445442	3
1985	3	31	0.72395261	3
1985	3	31	0.621845968	3
1985	3	31	258.9523587	3
1985	4	32	30.63951742	3
1985	4	32	33.36413212	3
1985	4	32	0.395468783	3
1985	4	32	7.012817523	3
1985	4	32	0	3
1985	5	41	4.960982545	3
1985	5	41	4.307473156	3
1985	5	41	4.685860349	3
1985	5	41	12.21203869	3
1985	5	41	8.45069564	3
1985	5	41	22.04007172	3
1985	5	41	8.502474496	3
1985	5	41	0.053220997	3
1985	5	41	0.049576559	3
1985	5	41	2.023500683	3
1985	5	41	1.103355454	3
1985	5	41	2.251865021	3
1985	5	41	7.332853316	3
1985	5	41	42.06974705	3
1985	5	41	17.16282611	3
1985	5	41	4.931214925	3
1985	5	41	1044.666412	3
1985	5	41	0.659044475	3
1985	5	41	0.009552421	3
1985	5	41	1.724849461	3
1985	5	41	14.67851646	3
1985	5	41	33.22602189	3
1985	5	41	133.8934276	3
1985	6	42	2.16762485	3
1985	6	42	0.830224258	3
1985	6	42	0.414081433	3
1985	6	42	2.428990335	3
1985	6	42	43.25835845	3
1985	6	42	6.12329925	3
1985	6	42	0	3
1985	6	42	2.184850391	3
1985	6	42	3.315365677	3
1985	6	42	0.110282243	3
1985	6	42	0.299103883	3
1985	6	42	0	3
1985	6	42	3.580237028	3
1985	6	42	16.82834792	3
1985	6	42	3.690603593	3
1985	6	42	0	3
1985	6	42	0	3
1985	6	42	20.28114554	3
1985	6	42	22.35162676	3
1985	6	42	18.20033022	3
1985	7	43	128.738163	3
1985	7	43	259.5269396	3
1985	7	43	298.1122032	3
1985	7	43	0.673707207	3
1985	7	43	1.525187886	3
1985	7	43	0.024849199	3
1985	7	43	82.70098614	3
1985	7	43	155.2481855	3
1985	7	43	166.7089298	3
1985	8	50	119.3042428	3
1985	8	50	697.8383331	3
1985	8	50	105.8610565	3
1985	8	50	467.009121	3
1985	8	50	251.1585962	3
1985	8	50	771.9517419	3
1985	8	50	238.4463767	3
1985	8	50	501.1557821	3
1985	8	50	159.2338345	3
1985	8	50	0.182580466	3
1985	8	50	4.669580024	3
1985	9	61	91.89877558	3
1985	9	61	82.69366636	3
1985	9	61	488.2943438	3
1985	9	61	187.3515606	3
1985	9	61	170.2012713	3
1985	9	61	71.5459468	3
1985	9	61	26.34713617	3
1985	9	61	37.63579383	3
1985	9	61	83.66819889	3
1985	9	61	164.5181947	3
1985	9	61	236.3209715	3
1985	9	61	578.2847829	3
1985	9	61	305.8985881	3
1985	9	61	501.3193051	3
1985	9	61	528.2370066	3
1985	9	61	64.05668242	3
1985	9	61	61.56837152	3
1985	9	61	115.9531627	3
1985	9	61	293.286719	3
1985	9	61	83.567171	3
1985	9	61	32.86037951	3
1985	9	61	176.683129	3
1985	9	61	313.6730124	3
1985	9	61	189.6753947	3
1985	9	61	141.5719571	3
1985	9	61	192.0131478	3
1985	9	61	57.51705922	3
1985	9	61	209.5255759	3
1985	9	61	93.60365001	3
1985	9	61	189.4319897	3
1985	9	61	59.03917042	3
1985	9	61	157.9820421	3
1985	9	61	125.5090813	3
1985	9	61	15.22698717	3
1985	9	61	23.20861315	3
1985	9	61	38.74387142	3
1985	9	61	0.196397095	3
1985	9	61	3.102299876	3
1985	9	61	108.7437397	3
1985	9	61	393.5306846	3
1985	9	61	344.0227035	3
1985	9	61	2906.713688	3
1985	9	61	1777.84304	3
1985	9	61	715.1383487	3
1985	9	61	158.546781	3
1985	9	61	0.019668799	3
1985	9	61	1499.21323	3
1985	9	61	27.6444557	3
1985	9	61	48.71425693	3
1985	9	61	284.4829141	3
1985	9	61	89.55149489	3
1985	9	61	2.197345077	3
1985	9	61	0.172467243	3
1985	9	61	60.67287677	3
1985	10	62	791.3152572	3
1985	10	62	377.1125937	3
1985	10	62	962.7414872	3
1985	10	82	591.12705	3
1985	10	90	1128.578433	3
1985	10	90	671.6642547	3
1986	1	10	50.16896911	3
1986	1	10	27.44713308	3
1986	1	10	5.341660758	3
1986	1	10	0	3
1986	1	10	0.648235541	3
1986	1	10	7.953288293	3
1986	1	10	6.542305455	3
1986	1	10	427.3179585	3
1986	1	10	1706.735189	3
1986	1	10	1542.350909	3
1986	1	10	10.1408189	3
1986	1	10	0	3
1986	1	10	94.87096472	3
1986	1	10	21.87503738	3
1986	1	10	15.66768063	3
1986	1	10	8.24078833	3
1986	1	10	10.75682349	3
1986	1	10	11.66252071	3
1986	1	10	3.418696577	3
1986	1	10	19.90263944	3
1986	1	10	6.834127949	3
1986	1	10	4.635354296	3
1986	1	10	0.031259839	3
1986	1	10	3.483903435	3
1986	1	10	2.258316022	3
1986	1	10	4.122189461	3
1986	1	10	4.501875596	3
1986	1	10	21.31513465	3
1986	1	10	2.165881568	3
1986	1	10	9.869518555	3
1986	1	10	1.523831834	3
1986	2	20	4.98997513	3
1986	2	20	26.96236526	3
1986	2	20	0.864349546	3
1986	2	20	1.1915541	3
1986	2	20	14.47650325	3
1986	2	20	3.426841078	3
1986	2	20	1.294956287	3
1986	2	20	5.043872518	3
1986	2	20	3.405590409	3
1986	2	20	10.72686619	3
1986	2	20	3.806247208	3
1986	2	20	17.96776755	3
1986	2	20	8.297159405	3
1986	2	20	13.73742378	3
1986	2	20	1.848440866	3
1986	3	31	48.02783162	3
1986	3	31	8.466302074	3
1986	3	31	8.260724751	3
1986	3	31	78.35624823	3
1986	3	31	15.58173412	3
1986	3	31	6.123295258	3
1986	3	31	6.882021338	3
1986	3	31	184.6224835	3
1986	3	31	713.9272876	3
1986	3	31	70.60634693	3
1986	3	31	18.97262969	3
1986	3	31	315.6521124	3
1986	3	31	59.46285965	3
1986	3	31	1.125982554	3
1986	3	31	81.67326934	3
1986	3	31	457.1214439	3
1986	3	31	124.1836986	3
1986	3	31	318.7322762	3
1986	3	31	37.65817532	3
1986	3	31	18.33657608	3
1986	3	31	497.3165199	3
1986	3	31	61.71747379	3
1986	3	31	31.46152637	3
1986	3	31	60.99929594	3
1986	3	31	25.40112039	3
1986	3	31	179.0419992	3
1986	3	31	85.79336464	3
1986	3	31	4.691551656	3
1986	3	31	142.1816272	3
1986	3	31	20.5212701	3
1986	3	31	4.117292369	3
1986	3	31	4.284412432	3
1986	4	32	0	3
1986	5	41	64.01286038	3
1986	5	41	48.49161541	3
1986	5	41	6.678617817	3
1986	5	41	3.403598406	3
1986	5	41	13.4162759	3
1986	5	41	11.30657365	3
1986	5	41	4.324499101	3
1986	5	41	6.427902337	3
1986	5	41	18.12296279	3
1986	5	41	4.46933831	3
1986	5	41	1.726497515	3
1986	5	41	2.520374031	3
1986	5	41	0.701122837	3
1986	5	41	0.009799742	3
1986	5	41	0.053076933	3
1986	5	41	0.00992292	3
1986	5	41	0.028995141	3
1986	5	41	0.009295593	3
1986	5	41	0.050511587	3
1986	5	41	68.68587822	3
1986	6	42	18.57093025	3
1986	6	42	7.550430176	3
1986	6	42	15.22565907	3
1986	6	42	5.62800311	3
1986	6	42	148.5111725	3
1986	6	42	29.44389652	3
1986	6	42	24.74580802	3
1986	6	42	4.670910591	3
1986	6	42	0.010971018	3
1986	6	42	1.467019853	3
1986	6	42	73.66852591	3
1986	6	42	279.8341697	3
1986	6	42	72.97467441	3
1986	6	42	183.8876329	3
1986	6	42	87.06515808	3
1986	7	43	2.410563494	3
1986	7	43	0.042910835	3
1986	7	43	0.460017849	3
1986	7	43	1.843900718	3
1986	7	43	9.643574046	3
1986	7	43	3.493994484	3
1986	8	50	82.83482758	3
1986	8	50	512.0245547	3
1986	8	50	195.6283028	3
1986	8	50	2.810144927	3
1986	8	50	93.76543486	3
1986	8	50	43.36635401	3
1986	8	50	6.68656484	3
1986	8	50	6.785091473	3
1986	8	50	2.029198884	3
1986	8	50	101.0490915	3
1986	8	50	108.367314	3
1986	8	50	85.54409669	3
1986	8	50	1283.460118	3
1986	8	50	0.33791236	3
1986	9	61	0.200337661	3
1986	9	61	1201.269339	3
1986	9	61	3270.954883	3
1986	9	61	82.82721133	3
1986	9	61	124.421551	3
1986	9	61	633.3763905	3
1986	9	61	8.408945708	3
1986	9	61	1402.13053	3
1986	1	10	5.453605318	3
1986	1	10	6.835212595	3
1986	1	10	402.7445703	3
1986	1	10	0.043377849	3
1986	1	10	0	3
1986	1	10	1.222243015	3
1986	1	10	34.25693836	3
1986	1	10	74.29926393	3
1986	1	10	76.10197116	3
1986	1	10	2.346404346	3
1986	1	10	0.754724041	3
1986	1	10	14.37071712	3
1986	1	10	15.56872286	3
1986	1	10	5.751070695	3
1986	1	10	11.51907597	3
1986	1	10	102.5518396	3
1986	1	10	4.838836374	3
1986	1	10	2.279178919	3
1986	1	10	5.215396129	3
1986	1	10	2.537848377	3
1986	1	10	6.03962044	3
1986	1	10	0.023057037	3
1986	1	10	3.193869615	3
1986	1	10	4.929778162	3
1986	1	10	12.09572717	3
1986	1	10	8.353108318	3
1986	1	10	20.62497049	3
1986	2	20	1.730364173	3
1986	2	20	17.28231528	3
1986	2	20	7.32018461	3
1986	2	20	2.946881473	3
1986	2	20	8.050757982	3
1986	2	20	42.51478371	3
1986	2	20	8.464364344	3
1986	2	20	4.425254416	3
1986	2	20	19.79855442	3
1986	2	20	6.294989718	3
1986	2	20	6.621472541	3
1986	2	20	12.94845157	3
1986	2	20	10.7336881	3
1986	2	20	2.882218107	3
1986	2	20	7.818911035	3
1986	2	20	16.78108124	3
1986	3	31	5.950933307	3
1986	3	31	6.04983322	3
1986	3	31	11.24408387	3
1986	3	31	823.2485779	3
1986	3	31	8.410704798	3
1986	3	31	38.24350071	3
1986	3	31	167.6773511	3
1986	3	31	10.42046305	3
1986	3	31	18.48129435	3
1986	3	31	6.756800865	3
1986	3	31	3.459837868	3
1986	3	31	54.94284521	3
1986	3	31	20.94439218	3
1986	3	31	135.7069087	3
1986	3	31	286.338217	3
1986	3	31	41.65591521	3
1986	3	31	65.11945134	3
1986	3	31	4.233109789	3
1986	3	31	7.432498891	3
1986	3	31	48.0705862	3
1986	3	31	80.94307461	3
1986	3	31	11.83073511	3
1986	3	31	677.9455361	3
1986	3	31	388.6924864	3
1986	3	31	17.22436079	3
1986	3	31	244.2663126	3
1986	3	31	111.9254405	3
1986	3	31	180.3306316	3
1986	3	31	3.461924139	3
1986	3	31	22.57125368	3
1986	3	31	25.59143069	3
1986	3	31	44.29185684	3
1986	3	31	4.935999243	3
1986	3	31	4.620990752	3
1986	3	31	274.0914137	3
1986	3	31	12.4242042	3
1986	4	32	118.9721085	3
1986	4	32	152.0084643	3
1986	4	32	332.5000454	3
1986	4	32	289.6247576	3
1986	4	32	2145.148917	3
1986	4	32	49.25430608	3
1986	4	32	1992.529819	3
1986	5	41	6.026691791	3
1986	5	41	11.3796724	3
1986	5	41	36.94794636	3
1986	5	41	30.32963926	3
1986	5	41	0.102559367	3
1986	5	41	0.063553853	3
1986	5	41	0.020674941	3
1986	5	41	4.004654061	3
1986	5	41	3.963698557	3
1986	5	41	3.594417142	3
1986	5	41	0.860535221	3
1986	5	41	267.6015939	3
1986	5	41	176.4554343	3
1986	5	41	433.2702557	3
1986	5	41	795.3790193	3
1986	5	41	144.9084668	3
1986	5	41	123.4207793	3
1986	5	41	0	3
1986	5	41	0.010370459	3
1986	5	41	1.075478963	3
1986	5	41	5.354326603	3
1986	5	41	4.05157673	3
1986	5	41	200.8776252	3
1986	5	41	4.425465363	3
1986	6	42	195.9314886	3
1986	6	42	288.7650804	3
1986	6	42	13.62896699	3
1986	6	42	26.11268888	3
1986	6	42	23.13127247	3
1986	6	42	7.629936345	3
1986	6	42	7.340305152	3
1986	6	42	4.318592302	3
1986	6	42	254.1598816	3
1986	6	42	153.9194867	3
1986	6	42	172.9227994	3
1986	6	42	0.29709583	3
1986	6	42	0.442137042	3
1986	6	42	3.972981077	3
1986	6	42	318.6969489	3
1986	6	42	863.3926872	3
1986	7	43	4.904038078	3
1986	7	43	0.990748631	3
1986	7	43	0.498683005	3
1986	7	43	0.830438806	3
1986	7	43	0.010106303	3
1986	7	43	0.010306097	3
1986	7	43	0.01023996	3
1986	7	43	5.674045399	3
1986	7	43	0.247632502	3
1986	7	43	57.628857	3
1986	7	43	7.244858984	3
1986	7	43	155.5444777	3
1986	7	43	51.88272006	3
1986	7	43	6.765179977	3
1986	7	43	12.28036967	3
1986	7	43	5.128778706	3
1986	8	50	10.70532843	3
1986	8	50	1024.645685	3
1986	8	50	14.88693666	3
1986	8	50	21.28692996	3
1986	8	50	83.91236515	3
1986	8	50	66.14985265	3
1986	8	50	16.69891937	3
1986	8	50	3.60746047	3
1986	8	50	1.858982016	3
1986	8	50	11.66757836	3
1986	8	50	620.0328876	3
1986	8	50	100.1254537	3
1986	9	61	625.0021504	3
1986	9	61	111.8044031	3
1986	9	61	193.2052679	3
1986	9	61	1851.988833	3
1986	9	61	421.8171962	3
1986	9	61	84.84170127	3
1986	9	61	120.6656463	3
1986	9	61	389.146602	3
1986	9	61	0	3
1986	9	61	261.4056572	3
1986	9	61	433.4865406	3
1986	9	61	11.33024198	3
1986	9	61	483.1122391	3
1986	9	61	28.40462937	3
1986	9	61	4.751385053	3
1986	9	61	198.983375	3
1986	9	61	1147.749892	3
1986	9	61	909.7719093	3
1986	9	61	518.8594296	3
1986	9	61	1120.17145	3
1986	9	61	191.3132686	3
1986	9	61	20.0297839	3
1986	9	61	72.00191195	3
1986	9	61	19.36001489	3
1986	9	61	60.6762395	3
1986	9	61	78.21777509	3
1986	9	61	51.3623743	3
1986	9	61	61.57125055	3
1986	9	61	349.1247625	3
1986	9	61	156.6908888	3
1986	9	61	93.90618722	3
1986	9	61	177.2011926	3
1986	9	61	118.0281841	3
1986	9	61	181.8346089	3
1986	9	61	46.39873803	3
1986	9	61	123.8226592	3
1986	9	61	36.86102558	3
1986	9	61	48.51579658	3
1986	9	61	145.5251366	3
1986	9	61	117.7361196	3
1986	9	61	82.32361798	3
1986	9	61	194.166086	3
1986	9	61	98.21308557	3
1986	9	61	109.6486442	3
1986	9	61	231.9216619	3
1986	9	61	287.4180604	3
1986	9	61	98.44376846	3
1986	9	61	363.6260651	3
1986	9	61	116.3148244	3
1986	9	61	118.5428021	3
1986	9	61	71.19805084	3
1986	10	62	212.9861619	3
1986	10	62	351.2285659	3
1986	10	62	420.3391761	3
1986	10	62	139.1385375	3
1986	10	62	334.0612981	3
1986	10	62	1262.981025	3
1986	10	62	428.9143336	3
1987	1	10	47.39787373	3
1987	1	10	2.53757288	3
1987	1	10	25.2531945	3
1987	1	10	267.4049904	3
1987	1	10	350.8107103	3
1987	1	10	47.73169138	3
1987	1	10	32.35015414	3
1987	1	10	162.6040061	3
1987	1	10	41.97398798	3
1987	1	10	29.20244804	3
1987	1	10	11.53362067	3
1987	1	10	4.186518183	3
1987	1	10	3.296230285	3
1987	1	10	7.621740008	3
1987	1	10	9.181573664	3
1987	1	10	6.807957293	3
1987	1	10	3.989449559	3
1987	1	10	1.509966882	3
1987	1	10	98.06679737	3
1987	1	10	8.274015461	3
1987	2	20	0.656006754	3
1987	2	20	8.39540506	3
1987	2	20	0	3
1987	2	20	3.172264712	3
1987	2	20	6.548782778	3
1987	2	20	2.114960637	3
1987	2	20	6.164268662	3
1987	2	20	9.526267821	3
1987	2	20	24.16098585	3
1987	2	20	11.95409914	3
1987	2	20	2.699701252	3
1987	2	20	3.068541545	3
1987	2	20	3.423128351	3
1987	2	20	12.81244883	3
1987	2	20	18.02733235	3
1987	3	31	76.37953914	3
1987	3	31	21.36199202	3
1987	3	31	24.57771987	3
1987	3	31	79.7319351	3
1987	3	31	12.9965716	3
1987	3	31	45.21995265	3
1987	3	31	44.94034187	3
1987	3	31	71.75687099	3
1987	3	31	104.7630957	3
1987	3	31	25.3317391	3
1987	3	31	3.269919413	3
1987	3	31	4.206690378	3
1987	3	31	2.215729971	3
1987	3	31	47.40245168	3
1987	3	31	5.053673713	3
1987	3	31	21.18742792	3
1987	3	31	227.9977436	3
1987	3	31	119.79329	3
1987	3	31	1265.475628	3
1987	3	31	106.4841858	3
1987	3	31	18.36052679	3
1987	3	31	131.987202	3
1987	3	31	14.25705264	3
1987	3	31	6.008245287	3
1987	3	31	11.01509095	3
1987	3	31	23.18960964	3
1987	3	31	24.34751356	3
1987	3	31	12.06001732	3
1987	3	31	12.73507865	3
1987	3	31	78.7385117	3
1987	3	31	134.04534	3
