"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Age_7",2017,1,"Both",1191236.52237558,0.0712632513630333,75974.9357907423
"Age_7",2018,1,"Both",809601.589467067,0.0959128126114585,66943.4257253351
"Age_7",2019,1,"Both",2510584.83154256,0.0726497861659711,162922.075522616
"Age_7",1982,1,"EBS",130597.707131118,0.0961978894479822,10973.7897265704
"Age_7",1983,1,"EBS",467318.809190238,0.0870028254762274,35916.62834594
"Age_7",1984,1,"EBS",979439.496764101,0.0958347831374324,83145.9737493923
"Age_7",1985,1,"EBS",1786881.1004275,0.0967731113794016,152812.771392331
"Age_7",1986,1,"EBS",1711827.27600256,0.0981899855577535,150366.655403176
"Age_7",1987,1,"EBS",1412096.32647876,0.109075986995717,136924.440771849
"Age_7",1988,1,"EBS",1528602.65337367,0.113258493795139,156343.845964662
"Age_7",1989,1,"EBS",3903882.86685103,0.105476455815901,371123.011555632
"Age_7",1990,1,"EBS",1192367.5726852,0.125544903614644,134667.952596918
"Age_7",1991,1,"EBS",2058609.08482734,0.112956917490975,208783.716441614
"Age_7",1992,1,"EBS",659597.180755566,0.115610343960411,68450.6593970114
"Age_7",1993,1,"EBS",392627.509051808,0.100154298887442,35315.2775863025
"Age_7",1994,1,"EBS",214387.91825627,0.109403273062793,20965.9984388773
"Age_7",1995,1,"EBS",1478369.3692616,0.121324862271448,163466.910356354
"Age_7",1996,1,"EBS",1278442.17893036,0.103426692084937,119095.138173884
"Age_7",1997,1,"EBS",936083.782541352,0.100859109678164,84834.6272283782
"Age_7",1998,1,"EBS",721023.541151713,0.0972375771238859,62592.2938538533
"Age_7",1999,1,"EBS",2388046.82315444,0.113725226303298,244985.043393311
"Age_7",2000,1,"EBS",856615.856843138,0.10350540568441,79431.6500210266
"Age_7",2001,1,"EBS",647961.302456147,0.101606358683263,59260.0128759158
"Age_7",2002,1,"EBS",911950.920581951,0.0947830882261042,77878.4541505973
"Age_7",2003,1,"EBS",2501315.4619267,0.0981069527175341,219491.040370668
"Age_7",2004,1,"EBS",692318.860544702,0.100434614063298,62289.0168242904
"Age_7",2005,1,"EBS",1156873.99512439,0.102789560743595,105984.508105937
"Age_7",2006,1,"EBS",851182.550422366,0.103613495800578,79061.399203405
"Age_7",2007,1,"EBS",1326133.99175065,0.116948916226115,137647.294176513
"Age_7",2008,1,"EBS",1055104.08227625,0.123483685893308,114761.747407728
"Age_7",2009,1,"EBS",599224.432084779,0.141146892956204,74850.3449203156
"Age_7",2010,1,"EBS",403217.189244257,0.121008282276,42947.2472259223
"Age_7",2011,1,"EBS",291289.07992585,0.101751476462549,26383.2186129539
"Age_7",2012,1,"EBS",426948.796572628,0.0939345825019594,35890.3107106212
"Age_7",2013,1,"EBS",753059.917066145,0.0915996707550084,61563.4761517483
"Age_7",2014,1,"EBS",3659870.99359773,0.088409915792077,291490.893475038
"Age_7",2015,1,"EBS",4707506.5198515,0.0820391196989555,347982.55449569
"Age_7",2016,1,"EBS",1371569.90639336,0.0833022624028768,101913.922729884
"Age_7",2017,1,"EBS",915036.030460228,0.0800304027563271,65886.5254739942
"Age_7",2018,1,"EBS",544190.744424391,0.0893754346122028,43122.0600877172
"Age_7",2019,1,"EBS",2110011.88277362,0.0810870377526173,153200.469143413
"Age_7",1982,1,"NBS",7647.19557827694,0.741595806795855,2914.68734322517
"Age_7",1983,1,"NBS",55820.515871646,0.684556996297602,21824.2240418607
"Age_7",1984,1,"NBS",39927.5373704398,0.884843308364631,17002.8778294418
"Age_7",1985,1,"NBS",94389.2378212315,0.484517905406161,27868.1030563087
"Age_7",1986,1,"NBS",32434.2179624275,0.891000484176204,14340.6302059662
"Age_7",1987,1,"NBS",32179.0829686887,0.791735963308572,14035.4137548925
"Age_7",1988,1,"NBS",6555.02551320955,0.780633391494617,2525.47523525697
"Age_7",1989,1,"NBS",62235.4293280881,0.576780258362027,23574.3924297229
"Age_7",1990,1,"NBS",1855.3694744829,0.735558126414443,718.373043008556
"Age_7",1991,1,"NBS",2316.21230123854,0.570210117896625,734.481743432385
"Age_7",1992,1,"NBS",2620.6607907873,0.626506785141062,931.712071479782
"Age_7",1993,1,"NBS",3103.29751239214,0.766028753859899,1160.59122130806
"Age_7",1994,1,"NBS",555.846216599579,0.828824318610321,208.775203560325
"Age_7",1995,1,"NBS",2209.86977162434,0.894426219346286,837.794491110479
"Age_7",1996,1,"NBS",20380.6291286229,0.721460745564906,8181.74864766114
"Age_7",1997,1,"NBS",19969.020297081,0.583527756477081,6885.56879671438
"Age_7",1998,1,"NBS",145748.529703034,0.5538088918628,53028.1936189764
"Age_7",1999,1,"NBS",18750.5412838055,0.643287894605597,6610.01882554482
"Age_7",2000,1,"NBS",2339.39627412308,0.740392460641731,821.682853214608
"Age_7",2001,1,"NBS",3158.86269822457,0.56023175981323,950.852096632588
"Age_7",2002,1,"NBS",23423.9361397406,0.454771841161293,7207.92656262313
"Age_7",2003,1,"NBS",100975.681122191,0.469983217102345,30346.1519366754
"Age_7",2004,1,"NBS",20666.4663986399,0.521465814977888,6726.0177642057
"Age_7",2005,1,"NBS",6785.18876862482,0.648649796737343,2482.11300789316
"Age_7",2006,1,"NBS",2501.3590576027,0.574123598935452,835.846377362886
"Age_7",2007,1,"NBS",1771.66216111763,0.683930746793407,718.712318633545
"Age_7",2008,1,"NBS",4813.6585474344,0.539236707088184,1797.98625572801
"Age_7",2009,1,"NBS",590.628048280612,0.879930571412996,298.702745693386
"Age_7",2010,1,"NBS",1471.00671298647,0.520016445470925,495.616376951494
"Age_7",2011,1,"NBS",2746.46689546909,0.651970720015145,952.664254654495
"Age_7",2012,1,"NBS",4011.28789069058,0.770347641627506,1468.4769929585
"Age_7",2013,1,"NBS",6799.94846764883,0.687964783396807,2345.18372069022
"Age_7",2014,1,"NBS",164023.328653935,0.664623967519493,62044.0755013557
"Age_7",2015,1,"NBS",809239.892748172,0.542687357195784,266297.094925011
"Age_7",2016,1,"NBS",578111.040429133,0.484557811232373,184681.647065208
"Age_7",2017,1,"NBS",276200.491915352,0.147398806681242,35795.4920888956
"Age_7",2018,1,"NBS",265410.845042676,0.233294344552511,50270.0318116089
"Age_7",2019,1,"NBS",400572.948768937,0.138362958937516,48874.5303160219
"Age_8",1982,1,"Both",69021.3105660716,0.0991875231286344,5857.80193669614
"Age_8",1983,1,"Both",258373.582642916,0.111629732416086,24730.0357956571
"Age_8",1984,1,"Both",237364.150443844,0.0984297642303228,20290.5462290961
"Age_8",1985,1,"Both",382762.364477866,0.0879688284050294,29271.0910353632
"Age_8",1986,1,"Both",1621203.25715429,0.0893200901322303,128745.867988922
"Age_8",1987,1,"Both",582469.023484987,0.0960986055668251,49528.3936742832
"Age_8",1988,1,"Both",1175710.23637984,0.0942544336969076,100394.230784149
"Age_8",1989,1,"Both",595372.528315944,0.0954957951048259,51457.0689656863
"Age_8",1990,1,"Both",2924682.16818054,0.11198306471809,298381.874648364
"Age_8",1991,1,"Both",757394.778328415,0.103828222483418,71539.0485535702
"Age_8",1992,1,"Both",921729.14712489,0.104498770133426,87595.595452784
"Age_8",1993,1,"Both",527090.344609713,0.0874436354887977,41684.6075929439
"Age_8",1994,1,"Both",183525.233501956,0.0909841604555526,15033.0724877581
"Age_8",1995,1,"Both",391507.138688223,0.116694312951888,41902.1794155263
"Age_8",1996,1,"Both",427018.63456275,0.0951603739573487,36697.2868735747
"Age_8",1997,1,"Both",1136001.44537646,0.0890238899588449,91096.1027906843
"Age_8",1998,1,"Both",547124.451635817,0.112489881194326,53206.6381005072
"Age_8",1999,1,"Both",686418.945425145,0.0965740561208082,59741.5760580021
"Age_8",2000,1,"Both",2711802.01878405,0.0897680067519515,220709.430582489
"Age_8",2001,1,"Both",329535.505677586,0.0904984466851173,27043.7872665339
"Age_8",2002,1,"Both",443815.88762658,0.0851227580280402,34078.2915420762
"Age_8",2003,1,"Both",1393844.05852933,0.0947096944304356,118082.678869563
"Age_8",2004,1,"Both",767284.110262964,0.090444487212926,62139.6509426644
"Age_8",2005,1,"Both",523778.586013391,0.0896803137455209,42288.6032797334
"Age_8",2006,1,"Both",404017.047504774,0.0925369197476483,33991.6718432243
"Age_8",2007,1,"Both",943609.473767707,0.10461065136588,89030.6820261817
"Age_8",2008,1,"Both",728272.915543789,0.107420294855628,70042.1116493522
"Age_8",2009,1,"Both",451925.530460764,0.124689803880783,50821.700708399
"Age_8",2010,1,"Both",410298.648647596,0.110501104307013,40523.8407176981
"Age_8",2011,1,"Both",166421.844498543,0.0884071055879482,13169.7337680036
"Age_8",2012,1,"Both",166400.706462416,0.0856218387351665,12816.8005830038
"Age_8",2013,1,"Both",264104.295672515,0.0842944120367752,19889.2975103602
"Age_8",2014,1,"Both",829975.082593107,0.0879146015781625,64197.0460066851
"Age_8",2015,1,"Both",1678491.6186392,0.104512095811412,150128.713970311
"Age_8",2016,1,"Both",2989503.45406279,0.1506472842252,373387.623719791
"Age_8",2017,1,"Both",1117134.60230284,0.0665060745179394,67218.0999632274
"Age_8",2018,1,"Both",605109.54432603,0.0943613913517571,50094.1993482429
"Age_8",2019,1,"Both",598389.541085243,0.0666110455534604,36056.7488596828
"Age_8",1982,1,"EBS",62753.3450771672,0.0878133517458179,4877.87221873571
"Age_8",1983,1,"EBS",219262.758700044,0.0947332843239827,18634.8625092757
"Age_8",1984,1,"EBS",219243.996483662,0.0892571714874967,17545.7658575449
"Age_8",1985,1,"EBS",345493.939651378,0.0845634441441885,26148.588669312
"Age_8",1986,1,"EBS",1539476.93055802,0.085470936355182,119312.480433192
"Age_8",1987,1,"EBS",552664.501949072,0.0938813424655186,46777.4554640594
"Age_8",1988,1,"EBS",1161219.01533414,0.094366675438829,99853.8252141094
"Age_8",1989,1,"EBS",582150.186282967,0.0958135607212792,50859.7164653122
"Age_8",1990,1,"EBS",2909920.87834363,0.112180358472009,298039.837728568
"Age_8",1991,1,"EBS",755832.533604466,0.10394552707168,71524.2413475752
"Age_8",1992,1,"EBS",915046.291638586,0.104745705746967,87427.348091977
"Age_8",1993,1,"EBS",519337.234330816,0.0875880016586178,41404.8163113838
"Age_8",1994,1,"EBS",180545.31607361,0.0909738797650919,14902.216591792
"Age_8",1995,1,"EBS",389330.697971494,0.116897859245933,41862.3991426673
"Age_8",1996,1,"EBS",417372.074628988,0.09544582828128,36285.302961503
"Age_8",1997,1,"EBS",1101250.4692266,0.0887432196322349,89036.5340838037
"Age_8",1998,1,"EBS",451280.141979284,0.0853968507360732,34832.5466848299
"Age_8",1999,1,"EBS",673560.370447275,0.0965046075517921,59069.8662244694
"Age_8",2000,1,"EBS",2686378.23216158,0.0898809027568663,219888.274899275
"Age_8",2001,1,"EBS",326104.284417913,0.090798204046341,26967.6066104529
"Age_8",2002,1,"EBS",428365.118389389,0.0848716736728055,33087.8868085002
"Age_8",2003,1,"EBS",1304740.60096106,0.0950213011591561,112725.178358084
"Age_8",2004,1,"EBS",729174.95657835,0.090777576356048,60095.9115746088
"Age_8",2005,1,"EBS",515579.750470736,0.0901782369116484,42063.1773529195
"Age_8",2006,1,"EBS",402141.743595294,0.0926422609444895,33944.1449905579
"Age_8",2007,1,"EBS",941392.340551298,0.104663361561847,88954.2113175868
"Age_8",2008,1,"EBS",724230.309661693,0.107533338006573,69850.1320094096
"Age_8",2009,1,"EBS",451324.754366941,0.124716318121163,50791.8003468944
"Age_8",2010,1,"EBS",408296.405238061,0.1106911128993,40458.9128143087
"Age_8",2011,1,"EBS",161845.541068446,0.0882012034473823,12918.2836857235
"Age_8",2012,1,"EBS",162863.153994543,0.0853616101338382,12624.5099118461
"Age_8",2013,1,"EBS",257488.455530931,0.0839855048440049,19527.9595124085
"Age_8",2014,1,"EBS",750560.224601349,0.0796118446021446,54226.0444543715
"Age_8",2015,1,"EBS",1332670.11598315,0.0734998524177752,89192.0752628828
"Age_8",2016,1,"EBS",1947552.51296284,0.0787843634025403,138416.841836077
"Age_8",2017,1,"EBS",810711.898072507,0.0740659693811276,54612.4875330308
"Age_8",2018,1,"EBS",391963.435464378,0.0808944505635063,28585.0199019846
"Age_8",2019,1,"EBS",481923.534825825,0.0753317078043062,32934.9781297198
"Age_8",1982,1,"NBS",6267.96548890432,0.687870747676797,2414.19710127142
"Age_8",1983,1,"NBS",39110.8239428718,0.558621641782151,13869.2165111376
"Age_8",1984,1,"NBS",18120.1539601817,0.783781207769171,7498.4074076547
"Age_8",1985,1,"NBS",37268.4248264885,0.461678988863914,10861.1429069251
"Age_8",1986,1,"NBS",81726.3265962762,0.815772043518216,37082.2604407701
"Age_8",1987,1,"NBS",29804.5215359143,0.790301873953829,13537.8080259328
"Age_8",1988,1,"NBS",14491.2210456979,0.864716117101169,6047.4422857948
"Age_8",1989,1,"NBS",13222.3420329769,0.643414556499001,5161.2118442117
"Age_8",1990,1,"NBS",14761.2898369097,0.775426163751024,5998.03430663437
"Age_8",1991,1,"NBS",1562.24472394961,0.534617158869939,491.856878391061
"Age_8",1992,1,"NBS",6682.85548630363,0.736824001648316,2639.59087760907
"Age_8",1993,1,"NBS",7753.11027889755,0.802595133653449,3194.42724871826
"Age_8",1994,1,"NBS",2979.91742834545,0.914660139552994,1298.55936353058
"Age_8",1995,1,"NBS",2176.44071672971,0.969274111043504,935.867901650343
"Age_8",1996,1,"NBS",9646.55993376181,0.745768540938724,4079.17231489101
"Age_8",1997,1,"NBS",34750.9761498574,0.6943179563777,13866.8057388258
"Age_8",1998,1,"NBS",95844.309656533,0.531896877799146,34626.5621591902
"Age_8",1999,1,"NBS",12858.5749778699,0.765165959514748,4985.22121304427
"Age_8",2000,1,"NBS",25423.7866224714,0.868257348827622,10613.8188654263
"Age_8",2001,1,"NBS",3431.22125967349,0.632881467703542,1155.36330754473
"Age_8",2002,1,"NBS",15450.7692371911,0.470194494419602,4930.01917356305
"Age_8",2003,1,"NBS",89103.4575682624,0.456032005597223,27576.5874795406
"Age_8",2004,1,"NBS",38109.1536846146,0.514488519089198,12880.0544575832
"Age_8",2005,1,"NBS",8198.83554265575,0.626462640094539,3197.12525668847
"Age_8",2006,1,"NBS",1875.30390948021,0.730099084202023,679.501477027379
"Age_8",2007,1,"NBS",2217.13321640938,0.710570358008694,823.726104200939
"Age_8",2008,1,"NBS",4042.60588209675,0.580013013170689,1433.06754289277
"Age_8",2009,1,"NBS",600.77609382336,0.807198735926301,263.468136208956
"Age_8",2010,1,"NBS",2002.243409535,0.529878491880838,644.375170823354
"Age_8",2011,1,"NBS",4576.30343009688,0.697180550102389,1745.12088161777
"Age_8",2012,1,"NBS",3537.55246787236,0.831607142873097,1493.83331279098
"Age_8",2013,1,"NBS",6615.84014158399,0.770626874091751,2646.74567176232
"Age_8",2014,1,"NBS",79414.8579917587,0.618778495324439,30375.9342002976
"Age_8",2015,1,"NBS",345821.502656056,0.497715614281747,110976.68635515
"Age_8",2016,1,"NBS",1041950.94109996,0.452927060861773,326853.797320432
"Age_8",2017,1,"NBS",306422.70423033,0.137996081615188,37722.1830191096
"Age_8",2018,1,"NBS",213146.108861652,0.228158231307433,40501.2974711771
"Age_8",2019,1,"NBS",116466.006259418,0.131013657861586,13638.9727218566
"Age_9",1982,1,"Both",44405.0509425043,0.106601677831363,4055.17696286277
"Age_9",1983,1,"Both",121932.830683375,0.117303532936301,12331.5633125655
"Age_9",1984,1,"Both",113355.712068764,0.104512684106573,10276.7916455999
"Age_9",1985,1,"Both",103562.636327168,0.0931961470339456,8346.74993861363
"Age_9",1986,1,"Both",528487.852059369,0.091461868121657,42925.0588162386
"Age_9",1987,1,"Both",1897276.79474005,0.0909090812570237,152834.813054701
"Age_9",1988,1,"Both",659049.440913935,0.08200758189715,49300.3001389408
"Age_9",1989,1,"Both",762103.343915712,0.0808837486333433,56022.803538087
"Age_9",1990,1,"Both",295666.835092276,0.0980105741045629,26628.3528224399
"Age_9",1991,1,"Both",1635298.81090595,0.0920994905615006,138447.93512373
"Age_9",1992,1,"Both",414025.998489504,0.0919908585650525,34932.3310615457
"Age_9",1993,1,"Both",686828.881043992,0.0803815271323133,50365.5817165172
"Age_9",1994,1,"Both",204815.982376773,0.0838530572642095,15499.6843032875
"Age_9",1995,1,"Both",237855.719597928,0.103990343274713,22797.5211729765
"Age_9",1996,1,"Both",104055.314935177,0.0882401001930152,8314.8214714799
"Age_9",1997,1,"Both",189569.881945522,0.0842508902428227,14353.1394120518
"Age_9",1998,1,"Both",438316.952088324,0.119678428937678,45565.9865206423
"Age_9",1999,1,"Both",354243.133356122,0.0859675588581925,27368.0663784366
"Age_9",2000,1,"Both",1067279.85678032,0.0833589639095944,81109.7057363074
"Age_9",2001,1,"Both",954237.069290098,0.0817575712959761,71276.7235686536
"Age_9",2002,1,"Both",613484.607086137,0.0821108366863919,45612.8408294871
"Age_9",2003,1,"Both",599186.992508333,0.0956242433462194,51813.0871856445
"Age_9",2004,1,"Both",378825.939867383,0.0849050536848209,28797.5354886546
"Age_9",2005,1,"Both",392319.491073149,0.080698219644803,28752.9288627545
"Age_9",2006,1,"Both",234128.667902506,0.082608018452993,17691.7270138895
"Age_9",2007,1,"Both",387071.769193352,0.0971703208822772,34242.8172021359
"Age_9",2008,1,"Both",457520.368893738,0.0982930297332557,40688.8571396197
"Age_9",2009,1,"Both",326221.906222082,0.112830619361801,33583.128095588
"Age_9",2010,1,"Both",408627.384488564,0.100364184879613,37263.6867048219
"Age_9",2011,1,"Both",258279.805532726,0.0820120462511415,19140.6734839111
"Age_9",2012,1,"Both",117066.045805767,0.0839801432933593,8891.90463260373
"Age_9",2013,1,"Both",90369.1566557404,0.080429936963647,6513.26760969915
"Age_9",2014,1,"Both",462230.885831739,0.0954411213316365,38854.0135466956
"Age_9",2015,1,"Both",437260.072544524,0.128704007168023,47693.5399678806
"Age_9",2016,1,"Both",609079.639454925,0.159164950400408,81335.7581762164
"Age_9",2017,1,"Both",1422339.38243461,0.0643424369896427,83571.0316715868
"Age_9",2018,1,"Both",671041.04885822,0.105565460536286,62904.0912916024
"Age_9",2019,1,"Both",429391.76259058,0.0622640774284574,24475.4750522957
"Age_9",1982,1,"EBS",39273.8046593606,0.0888495614291971,3112.73849864543
"Age_9",1983,1,"EBS",99083.7244381668,0.0902409997166575,8095.28575750437
"Age_9",1984,1,"EBS",100329.807957183,0.0860300564203869,7813.86853166337
"Age_9",1985,1,"EBS",84538.5897757874,0.0790615727884012,6040.96932438858
"Age_9",1986,1,"EBS",476259.351121222,0.0777652291664914,33941.7603202839
"Age_9",1987,1,"EBS",1706140.29553577,0.0794195869094707,123695.860767107
"Age_9",1988,1,"EBS",642575.907120928,0.0816263105976695,48327.3776007389
"Age_9",1989,1,"EBS",724222.512176428,0.0797656026463046,53211.6987026159
"Age_9",1990,1,"EBS",292375.943123757,0.098324520392237,26523.8942097707
"Age_9",1991,1,"EBS",1626347.37862975,0.0924268015180779,138367.869763415
"Age_9",1992,1,"EBS",409076.455096748,0.0922165159531367,34756.7179195414
"Age_9",1993,1,"EBS",667973.524031978,0.0800835540621851,49268.2918742825
"Age_9",1994,1,"EBS",197653.50726737,0.0827609288419833,14977.7598054418
"Age_9",1995,1,"EBS",234081.423331947,0.104326056318507,22668.3486949183
"Age_9",1996,1,"EBS",99958.4207152858,0.0875896769019614,8033.25907312238
"Age_9",1997,1,"EBS",178693.787654128,0.0810207587637839,13275.2412319852
"Age_9",1998,1,"EBS",342553.02918225,0.0780826101081262,24458.8952082591
"Age_9",1999,1,"EBS",337683.098927814,0.0832626601489714,25762.3575418617
"Age_9",2000,1,"EBS",1040714.89029838,0.0829226828612491,79416.5840485368
"Age_9",2001,1,"EBS",932240.38083827,0.0818282005962229,70312.0914943655
"Age_9",2002,1,"EBS",577218.8331499,0.0808924863896553,42956.8386497575
"Age_9",2003,1,"EBS",548999.093822219,0.0947085658635762,47958.8722081675
"Age_9",2004,1,"EBS",342501.002192622,0.080972887546628,25400.9538380716
"Age_9",2005,1,"EBS",379918.556596891,0.0810012344721813,28175.796659046
"Age_9",2006,1,"EBS",230815.851781264,0.0826740092510651,17568.5652153063
"Age_9",2007,1,"EBS",384352.426496493,0.0972653674512956,34154.9623854824
"Age_9",2008,1,"EBS",451149.84131406,0.0983626621448965,40389.0461630476
"Age_9",2009,1,"EBS",324961.885670572,0.112910859753388,33539.5385834231
"Age_9",2010,1,"EBS",406120.603729872,0.100555546996501,37191.4545951681
"Age_9",2011,1,"EBS",247892.578819402,0.08066426811882,18330.3389410911
"Age_9",2012,1,"EBS",113079.490712994,0.0826736216675988,8586.0301981586
"Age_9",2013,1,"EBS",86166.4138761418,0.0779596241928289,6141.72730844426
"Age_9",2014,1,"EBS",398872.355948039,0.0758729767180922,27743.9343669992
"Age_9",2015,1,"EBS",307770.518772062,0.0668909162027966,18875.086347296
"Age_9",2016,1,"EBS",371774.914409851,0.0733422070976371,24878.3402651853
"Age_9",2017,1,"EBS",951018.190385064,0.0691965590236459,60405.885531381
"Age_9",2018,1,"EBS",387663.808399394,0.07449420257614,26390.6778634712
"Age_9",2019,1,"EBS",332012.180036664,0.0699198354817247,21318.0817465651
"Age_9",1982,1,"NBS",5131.24628314366,0.67989353406164,2044.20372727371
"Age_9",1983,1,"NBS",22849.1062452086,0.531450840371818,8193.82796831063
"Age_9",1984,1,"NBS",13025.9041115808,0.721482130745075,5413.551412529
"Age_9",1985,1,"NBS",19024.0465513803,0.393595866875323,5176.84523857761
"Age_9",1986,1,"NBS",52228.500938147,0.696205338745449,22875.5194424288
"Age_9",1987,1,"NBS",191136.499204278,0.655160194008979,81033.4613909091
"Age_9",1988,1,"NBS",16473.5337930071,0.816998453812335,7443.84582010945
"Age_9",1989,1,"NBS",37880.8317392844,0.57307736161768,14632.2707694156
"Age_9",1990,1,"NBS",3290.89196851882,0.690179515344425,1331.96157604831
"Age_9",1991,1,"NBS",8951.43227619796,0.382963392644698,2370.42504997946
"Age_9",1992,1,"NBS",4949.5433927559,0.741678478709902,2101.61111373932
"Age_9",1993,1,"NBS",18855.3570120142,0.725861041600264,8253.36094623575
"Age_9",1994,1,"NBS",7162.47510940305,0.826704124338965,3197.01722132662
"Age_9",1995,1,"NBS",3774.29626598178,0.897627530560441,1744.64449255218
"Age_9",1996,1,"NBS",4096.8942198912,0.709444080632037,1784.13273697509
"Age_9",1997,1,"NBS",10876.0942913945,0.70793865354628,4610.09434642782
"Age_9",1998,1,"NBS",95763.9229060745,0.519068769329545,35033.5164549392
"Age_9",1999,1,"NBS",16560.0344283075,0.812468980064484,7265.68674799428
"Age_9",2000,1,"NBS",26564.9664819444,0.838097849156832,12821.842686634
"Age_9",2001,1,"NBS",21996.6884518284,0.718629202072579,9012.32568891751
"Age_9",2002,1,"NBS",36265.7739362371,0.470867254412178,11520.7562838955
"Age_9",2003,1,"NBS",50187.898686114,0.466601530440529,16544.2028618274
"Age_9",2004,1,"NBS",36324.9376747611,0.466264712297268,11878.7338281809
"Age_9",2005,1,"NBS",12400.9344762584,0.561482014560495,4748.9353079861
"Age_9",2006,1,"NBS",3312.81612124162,0.857786690442123,1424.50534953213
"Age_9",2007,1,"NBS",2719.34269685943,0.91302696881319,1139.10137659599
"Age_9",2008,1,"NBS",6370.52757967807,0.789525042187668,2637.8511914042
"Age_9",2009,1,"NBS",1260.02055151007,0.867774868711799,518.558365792901
"Age_9",2010,1,"NBS",2506.78075869196,0.607501228816594,865.630541262265
"Age_9",2011,1,"NBS",10387.2267133236,0.689264460224712,4236.35567755447
"Age_9",2012,1,"NBS",3986.55509277313,0.82939432349018,1680.77237138332
"Age_9",2013,1,"NBS",4202.74277959862,0.799687483387006,1759.12396553189
"Age_9",2014,1,"NBS",63358.5298837001,0.601314330235003,24916.2870155902
"Age_9",2015,1,"NBS",129489.553772462,0.469231762836842,41475.636873306
"Age_9",2016,1,"NBS",237304.725045074,0.429856527812874,73852.1287669139
"Age_9",2017,1,"NBS",471321.192049549,0.13229879847732,56344.3323687494
"Age_9",2018,1,"NBS",283377.240458826,0.233858792899161,56503.2605510722
"Age_9",2019,1,"NBS",97379.5825539167,0.13033307869641,11495.1476584237
"Age_10",1982,1,"Both",27812.0503386538,0.108558378283935,2603.81761420492
"Age_10",1983,1,"Both",106064.003965434,0.10452514860583,9766.05676373607
"Age_10",1984,1,"Both",37820.227098406,0.100927541686505,3333.09972827853
"Age_10",1985,1,"Both",82931.6949815732,0.0839539615027591,6142.21580230315
"Age_10",1986,1,"Both",85380.642135799,0.0938338517974119,7093.69175149826
"Age_10",1987,1,"Both",303529.763699991,0.0918866293830003,24772.4184918778
"Age_10",1988,1,"Both",1615794.91618878,0.07524829165042,110807.075769851
"Age_10",1989,1,"Both",279797.655821499,0.0769506401805349,19767.4081048023
"Age_10",1990,1,"Both",563684.846541271,0.0868858096217547,45082.421588731
"Age_10",1991,1,"Both",418703.233506937,0.0838807944972372,32504.3906170355
"Age_10",1992,1,"Both",775413.863948955,0.086707219026015,62137.39668595
"Age_10",1993,1,"Both",416010.251938792,0.0759698310451339,29043.9137950195
"Age_10",1994,1,"Both",370885.788272809,0.0766182542239276,26031.3832350506
"Age_10",1995,1,"Both",160164.239192914,0.0878109836226906,12930.2073210488
"Age_10",1996,1,"Both",113690.13836384,0.08285642455798,8568.08276628659
"Age_10",1997,1,"Both",90205.672845254,0.0883923197026083,7194.47580853895
"Age_10",1998,1,"Both",106809.671190753,0.114729646610646,10797.0522893726
"Age_10",1999,1,"Both",327849.962379391,0.0828769154255389,24608.4837875352
"Age_10",2000,1,"Both",557481.21304151,0.0823266779063534,41935.4585828748
"Age_10",2001,1,"Both",686190.237679819,0.0774124559967144,48765.5977536223
"Age_10",2002,1,"Both",1150802.88186835,0.0785326571533296,82395.0010047709
"Age_10",2003,1,"Both",776004.850346962,0.0930908653730206,65828.5643390349
"Age_10",2004,1,"Both",234529.917784304,0.0808285308314189,17140.5021800845
"Age_10",2005,1,"Both",283647.482000937,0.0758459304154925,19719.8858547991
"Age_10",2006,1,"Both",199042.966823819,0.0780359553508952,14319.8671811939
"Age_10",2007,1,"Both",175216.180333894,0.0939502616183794,15034.3606644432
"Age_10",2008,1,"Both",173733.772047487,0.0971129328435506,15385.8901753653
"Age_10",2009,1,"Both",156164.768147339,0.0997347132669545,14317.0486780985
"Age_10",2010,1,"Both",279000.541407291,0.0939264482294692,23977.687141966
"Age_10",2011,1,"Both",251977.566487079,0.0775605956010068,17847.86715313
"Age_10",2012,1,"Both",163583.448314373,0.0811916098375279,12103.988321277
"Age_10",2013,1,"Both",81599.2644521424,0.0802788561777657,5924.85031601805
"Age_10",2014,1,"Both",165672.297154471,0.0936980238988555,13822.1779531015
"Age_10",2015,1,"Both",203662.375090616,0.119560506847666,21065.9429887582
"Age_10",2016,1,"Both",233254.335438636,0.149103986504768,29739.6596490309
"Age_10",2017,1,"Both",407109.700442362,0.0622256188837029,23305.8385616481
"Age_10",2018,1,"Both",520041.968597575,0.10429177382933,48650.1994057635
"Age_10",2019,1,"Both",252518.897669406,0.0609283414148401,14173.519329286
"Age_10",1982,1,"EBS",24340.0083818454,0.0886801777444301,1937.28719347925
"Age_10",1983,1,"EBS",88321.3621549095,0.0804449019241125,6500.78843240876
"Age_10",1984,1,"EBS",34346.7912326944,0.0906949799769951,2817.2319389208
"Age_10",1985,1,"EBS",70016.2670957041,0.0734819406028114,4697.05093502609
"Age_10",1986,1,"EBS",74822.4040361111,0.075978225233783,5216.06078320978
"Age_10",1987,1,"EBS",262588.120258165,0.0713123249868987,17198.9755699279
"Age_10",1988,1,"EBS",1537817.61755127,0.0723125967141919,102931.94965303
"Age_10",1989,1,"EBS",266325.385868961,0.0760559554045935,18804.0441488009
"Age_10",1990,1,"EBS",549718.540975736,0.0871510661228906,44398.041684232
"Age_10",1991,1,"EBS",415359.850035159,0.0843158209731385,32469.1110632806
