year,subarea,tot_num_hauls,tot_cpue_no_ha_dist,tot_cpue_no_ha_var_dist,tot_cpue_kg_ha_dist,tot_cpue_kg_ha_var_dist,tot_area,tot_area_ha,biomass_MT_ha,biomass_th_t,biomass_MT_ha_var,population_num_ha,population_num_ha_var,num_hauls_subarea,edf_biomass,edf_pop,df_bm,df_num,t_stat_bm,t_stat_num,low95_bm,high95_bm,low95_num,high95_num
2014,9,8,782.8441701704755,118214.36164872759,420.99690548845365,32944.264589796076,11567.95970497,1156795.970497,487007.5238607495,487.0075238607495,44085254433.4028,905590981.580274,158191730058549440,8,7,7,7,7,2.3646242515927836,2.3646242515927836,487005.1592364979,487009.8884850011,905590979.2156497,905590983.9448982
2015,1,58,84.35366183180275,18557.63626078495,64.46016431521075,8356.23611550323,77871.19482419,7787119.482418999,501959.00137890753,501.95900137890754,506715722350.7391,656872043.4638152,1125320770383667e3,58,57,57,57,57,2.002465459291007,2.002465459291007,501956.99891344825,501961.0038443668,656872041.4613497,656872045.4662807
2015,2,31,186.36624317297876,78164.22267140872,116.51295145434649,21807.569814207844,41027.07031248,4102707.031248,478018.5051632042,478.0185051632042,367069485321.12787,764606096.2530545,1315676218439851500,31,30.000000000000004,30,30,30,2.0422724563012378,2.0422724563012378,478016.46289074793,478020.5474356605,764606094.210782,764606098.295327
2015,3,77,239.37877955201628,77052.50023042741,130.2710346231534,19543.8498792507,103300.22729512,10330022.729512,1345702.7486542196,1345.7027486542195,2085511900020.1118,2472788233.7351704,8222223725094417e3,77,8.778309974270927,9.384723714988619,8,9,2.3060041352041662,2.262157162798205,1345700.4426500844,1345705.0546583547,2472788231.4730134,2472788235.9973273
2015,4,97,484.4027938195348,134155.95624730104,300.37511979789394,54372.60850271909,107822.24743647,10782224.743647,3238712.049060784,3238.712049060784,6321162114930.424,5222939789.4127245,1559648454387276e4,97,48.98708394294704,46.61505689292857,48,46,2.010634757624232,2.0128955989194286,3238710.0384260262,3238714.0596955414,5222939787.399829,5222939791.42562
2015,5,26,48.04143313146405,4306.507810387203,40.17238002222029,2929.7682801513447,38792.43627929,3879243.6279289997,155838.4492199403,155.8384492199403,44088709152.39058,186364423.35180908,64806616823925616,26,25,25,25,25,2.0595385527532977,2.0595385527532977,155836.38968138755,155840.50875849303,186364421.29227054,186364425.41134763
2015,6,67,438.28737512073553,371842.0853887252,235.68628539193486,119994.795078035,94562.32836934,9456232.836934,2228704.3911382123,2228.7043911382125,10729975310068.055,4144547468.6303096,33250245503320007e3,67,62.949254480851245,62.82111782526952,62,62,1.9989715170333784,1.9989715170333784,2228702.392166695,2228706.3901097295,4144547466.631338,4144547470.629281
2015,8,12,82.21692689374338,32108.903679761464,49.41569696170451,13126.6748239567,17954,1795400,88720.94232504428,88.72094232504428,42313326454.974266,147612270.54502687,103501803901892160,12,11,11,11,11,2.200985160091639,2.200985160091639,88718.74133988419,88723.14331020437,147612268.3440417,147612272.74601203
2015,9,8,1011.4870340323622,800975.7999735661,482.7127305048933,228938.2511284792,11567.95970497,1156795.970497,558400.1415556648,558.4001415556648,306359883160.462,1170084125.1785986,1071847326887061800,8,7,7,7,7,2.3646242515927836,2.3646242515927836,558397.7769314132,558402.5061799164,1170084122.8139744,1170084127.543223
2016,1,58,168.24492470584892,856203.3853375207,104.4733753603692,299243.99101787567,77871.19482419,7787119.482418999,813546.6566628041,813.546656662804,18145925147617.656,1310143330.9950337,5191951386767661e4,58,57,57.00000000000001,57,57,2.002465459291007,2.002465459291007,813544.6541973448,813548.6591282634,1310143328.9925683,1310143332.9974992
2016,2,31,191.28833493443872,104843.58183898416,137.51018435863793,56482.706051669215,41027.07031248,4102707.031248,564164.0002363926,564.1640002363926,950728486326.9346,784799996.7312441,1764748660796958200,31,30.000000000000004,30,30,30,2.0422724563012378,2.0422724563012378,564161.9579639363,564166.042508849,784799994.6889716,784799998.7735165
2016,3,87,184.641133987734,180792.91102578977,107.09925361967542,56200.97508829943,103300.22729512,10330022.729512,1106337.7242050176,1106.3377242050176,5997170622141.311,1907347110.896163,19292297562306978e3,87,76.92380073961091,75.85207559294066,76,75,1.9916726096446642,1.9921021540022417,1106335.7325324079,1106339.7158776273,1907347108.9040608,1907347112.8882651
2016,4,115,302.44531782345933,101990.32962962479,164.83915009838836,33873.132686661826,107822.24743647,10782224.743647,1777332.762912585,1777.332762912585,3937967460991.511,3261033389.4362845,11857025540935924e3,115,55.71243599579957,50.778329096568335,55,50,2.0040447832891455,2.0085591121007607,1777330.7588678016,1777334.7669573682,3261033387.4277253,3261033391.444844
2016,5,26,23.905450933762605,2447.7405248606115,14.689419273995926,840.9054749273391,38792.43627929,3879243.6279289997,56983.836116626124,56.98383611662612,12654392212.482122,92735068.20756795,36834899473867120,26,25,25,25,25,2.0595385527532977,2.0595385527532977,56981.77657807337,56985.89565517888,92735066.14802939,92735070.2671065
2016,6,87,289.2707347376889,213663.0905754594,173.87041877958745,89535.77849460673,94562.32836934,9456232.836934,1644159.163435001,1644.159163435001,8006319707367.969,2735411420.590558,19105826090678276e3,87,77.56657889598677,84.78882284669699,77,84,1.9912543953883848,1.9886096669757085,1644157.1721806056,1644161.1546893963,2735411418.6019483,2735411422.579168
2016,8,12,177.9723694949004,26351.837951688685,89.59473416289673,3220.2704524658425,17954,1795400,160858.38571606477,160.8583857160648,10380416728.21927,319531592.19114417,84944126131882430,12,11.000000000000002,11,11,11,2.200985160091639,2.200985160091639,160856.18473090467,160860.58670122488,319531589.99015903,319531594.3921293
2016,9,8,137.85240614046202,3271.5548305171915,65.19879769232351,598.1673414287029,11567.95970497,1156795.970497,75421.70645172894,75.42170645172894,800453729.0173495,159467107.94660237,4377919158069484,8,7,7,7,7,2.3646242515927836,2.3646242515927836,75419.34182747734,75424.07107598054,159467105.5819781,159467110.31122664
2017,1,58,62.6360839354981,17621.755790895968,48.261218244781944,9728.48226351599,77871.19482419,7787119.482418999,375815.8728392167,375.81587283921675,589927671908.1782,487754669.516549,1068569699473413400,58,57,57,57,57,2.002465459291007,2.002465459291007,375813.87037375744,375817.875304676,487754667.5140835,487754671.5190145
2017,2,31,52.5875874997281,3199.918946531956,31.125174413741608,883.5776440304735,41027.07031248,4102707.031248,127697.47191607804,127.69747191607804,14872560023.823177,215751464.9915039,53861691641016890,31,30,30,30,30,2.0422724563012378,2.0422724563012378,127695.42964362174,127699.51418853433,215751462.94923145,215751467.03377634
2017,3,77,399.7265083709102,499554.1110983083,239.9675445669102,172752.36510644908,103300.22729512,10330022.729512,2478870.189721366,2478.870189721366,18434295976076.72,4129183917.0599713,5330710427250958e4,77,69.13731579309618,69.20770581039508,69,69,1.9949454151072379,1.9949454151072379,2478868.1947759506,2478872.184666781,4129183915.065026,4129183919.054917
2017,4,97,314.5461024268904,26250.555352201667,144.0606822177811,5420.205965879116,107822.24743647,10782224.743647,1553294.6523952268,1553.2946523952266,630133472535.5607,3391506768.604942,3051794286822254e3,97,43.42166846190696,52.45770652627421,43,52,2.016692199227824,2.006646805061688,1553292.6357030275,1553296.669087426,3391506766.598295,3391506770.6115885
2017,5,26,114.60583674527702,54027.47555947614,82.11297752454301,24970.215716767103,38792.43627929,3879243.6279289997,318536.24483236065,318.53624483236064,375765068407.43274,444583961.9175871,813034147552647e3,26,25.000000000000004,25,25,25,2.0595385527532977,2.0595385527532977,318534.1852938079,318538.3043709134,444583959.85804856,444583963.97712564
2017,6,67,223.36235036614988,127223.42636120242,141.41938517435042,42892.6196727739,94562.32836934,9456232.836934,1337294.6338647096,1337.2946338647096,3835472611738.719,2112166392.0671437,11376361973285667e3,67,62.390113052438345,64.9985259903469,62,64,1.9989715170333784,1.997729654317693,1337292.6348931927,1337296.6328362266,2112166390.0694141,2112166394.0648732
2017,8,12,108.45737328363761,14730.02255751917,22.186135002940947,389.10428014245826,17954,1795400,39832.986784280176,39.83298678428017,1254262534.2289734,194724367.99344298,47481655600086910,12,10.999999999999998,11,11,11,2.200985160091639,2.200985160091639,39830.78579912009,39835.187769440265,194724365.79245782,194724370.19442815
2017,9,8,142.6474145028672,6732.490448999096,86.65877808703993,5605.971975134974,11567.95970497,1156795.970497,100246.52529928152,100.24652529928152,7501782296.481997,165013954.2987321,9009263315184436,8,7.000000000000001,7,7,7,2.3646242515927836,2.3646242515927836,100244.16067502993,100248.88992353312,165013951.93410784,165013956.66335636
2018,1,58,115.4323348681146,19329.766416342754,69.57892644607291,10834.081065247798,77871.19482419,7787119.482418999,541819.4136940129,541.819413694013,656970331750.0017,898885383.7526093,1172142148347889200,58,56.99999999999999,57,57,57,2.002465459291007,2.002465459291007,541817.4112285536,541821.4161594722,898885381.7501438,898885385.7550747
2018,2,31,100.53241284965557,8736.0224989366,39.605073846057316,1653.2768160951948,41027.07031248,4102707.031248,162488.0149413156,162.4880149413156,27828294264.22545,412455037.06660867,147046521449136300,31,30,30,30,30,2.0422724563012378,2.0422724563012378,162485.9726688593,162490.0572137719,412455035.0243362,412455039.1088811
2018,3,77,86.19447170188123,14582.867522903645,56.00320600499983,6783.235320373804,103300.22729512,10330022.729512,578514.3909571912,578.5143909571913,723834764832.8678,890390851.838712,1556128600216119300,77,55.527199527889096,43.224982017069976,55,43,2.0040447832891455,2.016692199227824,578512.3869124079,578516.3950019745,890390849.8220198,890390853.8554041
2018,4,97,136.73479316584445,22338.714532140184,60.134742270196654,6056.179200133173,107822.24743647,10782224.743647,648386.3060585496,648.3863060585495,704069412435.8044,1474305270.1902227,2597017871411277e3,97,35.687269856772396,38.02342358096797,35,38,2.0301079282503425,2.0243941639119694,648384.2759506213,648388.3361664778,1474305268.1658285,1474305272.214617
2018,5,26,51.429645736171516,19272.768253939586,38.38029918491532,11324.210785914494,38792.43627929,3879243.6279289997,148886.53105109136,148.88653105109137,170412738475.94437,199508125.5086892,290026852931002e3,26,25,25,25,25,2.0595385527532977,2.0595385527532977,148884.4715125386,148888.5905896441,199508123.44915065,199508127.56822774
2018,6,67,378.0602249686446,1121704.5858816751,215.64397075762625,347750.30115405674,94562.32836934,9456232.836934,2039179.5973651006,2039.1795973651006,31095949978706.887,3575025513.6871524,10030320485045477e4,67,59.317650783337356,59.24024940546441,59,59,2.000995378088267,2.000995378088267,2039177.5963697226,2039181.5983604786,3575025511.686157,3575025515.6881475
2018,8,12,103.35117697456292,21804.5501369138,19.499409591297653,273.978796771268,17954,1795400,35009.2399802158,35.0092399802158,883160010.0557158,185556703.14013028,70286120477614320,12,11,11,11,11,2.200985160091639,2.200985160091639,35007.038995055715,35011.44096537589,185556700.93914512,185556705.34111544
2018,9,8,266.4630594895035,112233.57069146582,61.85547549945744,1926.310971876673,11567.95970497,1156795.970497,71554.16481094828,71.55416481094828,2577744878.2190046,308243393.5037601,150188373651997700,8,7,7,7,7,2.3646242515927836,2.3646242515927836,71551.80018669668,71556.52943519987,308243391.13913584,308243395.86838436
2019,1,58,58.60534472327206,52108.708763929426,8.355429108003497,302.3347153386361,77871.19482419,7787119.482418999,65064.72479090483,65.06472479090483,18333344290.056145,456366821.66847336,3159831967061245e3,58,56.99999999999999,57,57,57,2.002465459291007,2.002465459291007,65062.72232544554,65066.72725636412,456366819.6660079,456366823.67093885
2019,2,31,58.54607625415637,12379.010522066865,8.127205413816595,111.5747671439388,41027.07031248,4102707.031248,33343.54279566216,33.34354279566216,1878049351.636938,240197398.69990888,208366042609639070,31,30,30,30,30,2.0422724563012378,2.0422724563012378,33341.500523205854,33345.58506811846,240197396.65763643,240197400.74218133
2019,3,77,228.89263425184512,212377.75922377163,170.77706777032495,167831.36985988726,103300.22729512,10330022.729512,1764130.9917468678,1764.1309917468677,17909179675549.727,2364466114.4394374,2266269680218005e4,77,57.02241886999308,40.95984361369976,57,40,2.002465459291007,2.0210753903062733,1764128.9892814085,1764132.994212327,2364466112.418362,2364466116.4605126
2019,4,97,413.09586343879477,210015.14196541486,247.00363925990115,88223.21290011151,107822.24743647,10782224.743647,2663248.7509989636,2663.2487509989637,10256510518779.645,4454092440.267995,24415598138668052e3,97,34.01278669541333,36.80288523706722,34,36,2.0322445093177186,2.0280940009804507,2663246.7187544545,2663250.7832434727,4454092438.239901,4454092442.296089
2019,5,26,80.22192709704724,34287.70021844676,63.29501596080457,22000.58491707924,38792.43627929,3879243.6279289997,245536.7873456155,245.5367873456155,331076486889.0828,311200399.5114053,515979523936059200,26,25,25,25,25,2.0595385527532977,2.0595385527532977,245534.72780706277,245538.84688416825,311200397.45186675,311200401.57094383
2019,6,67,316.21954818177073,132594.91909749943,216.42750912404378,79622.28690779004,94562.32836934,9456232.836934,2046588.9185946155,2046.5889185946155,7119851924378.423,2990245675.1968937,11856682677206155e3,67,9.55234993063313,8.252255739927014,9,8,2.262157162798205,2.3060041352041662,2046586.6564374526,2046591.1807517784,2990245672.8908896,2990245677.5028977
2019,8,12,447.4092272690739,141459.1906747935,186.00030221149413,29333.58967828419,17954,1795400,333944.9425905166,333.9449425905166,94555687011.32599,803278526.6388953,455988206865231040,12,11,11,11,11,2.200985160091639,2.200985160091639,333942.7416053565,333947.14357567666,803278524.4379101,803278528.8398805
2019,9,8,389.3588066687396,21573.972133771862,232.5409324447786,7864.9864640296655,11567.95970497,1156795.970497,269002.413627735,269.002413627735,10524743341.49837,450408698.63191843,28869791525140300,8,6.999999999999999,7,7,7,2.3646242515927836,2.3646242515927836,269000.0490034834,269004.7782519866,450408696.26729417,450408700.9965427
