Alt Stock Year ABC OFL Catch SSB F Total_Biom SPR_Implied
EBS_Pollock_2013 1 129 2019.5 2630.44 24635.7 9685.05 0.412724 0.389187 10096.5
EBS_Pollock_2013 6 362 2019.5 2680.3 25511 10550.2 0.364822 0.493965 10988.3
EBS_Pollock_2013 6 363 2019.5 2327.81 21040.6 8714.15 0.39101 0.442858 9130.8
EBS_Pollock_2013 6 364 2019.5 2618.07 26337.7 10372.9 0.362475 0.499143 10789.9
EBS_Pollock_2013 6 365 2019.5 2806.73 28800 10839.1 0.37253 0.477679 11303
EBS_Pollock_2013 6 366 2019.5 1995.02 16102.1 7312.45 0.423949 0.383305 7668.55
EBS_Pollock_2013 6 367 2019.5 2478.34 26781.7 9770.42 0.377088 0.464544 10020.7
EBS_Pollock_2013 6 368 2019.5 2054.09 17124.1 7682.06 0.411271 0.396324 7920.84
EBS_Pollock_2013 6 369 2019.5 2448.06 23331.3 9463.79 0.377104 0.465418 9921.71
EBS_Pollock_2013 2 180 2019.5 2446.51 21347.6 8848.95 0.431426 0.361339 9274.72
EBS_Pollock_2013 2 181 2019.5 2650.98 24754.7 9838.56 0.420842 0.377169 10207.9
EBS_Pollock_2013 2 182 2019.5 2735.51 21879.3 9953.38 0.419416 0.379378 10400.3
EBS_Pollock_2013 2 183 2019.5 2672.96 25343.7 10001.8 0.414594 0.387555 10238.9
EBS_Pollock_2013 2 184 2019.5 2360.07 18849.5 8484.12 0.434054 0.354622 8777.92
EBS_Pollock_2013 2 185 2019.5 2813.02 29900.4 10570.1 0.411641 0.392988 10839.9
EBS_Pollock_2013 2 186 2019.5 2937.47 26337.9 10874.2 0.410944 0.394279 11353.3
EBS_Pollock_2013 2 187 2019.5 2147.26 15109.1 7456.18 0.458069 0.318762 7778.22
EBS_Pollock_2013 2 188 2019.5 2678.84 23026.5 9793.01 0.423446 0.374333 10248
EBS_Pollock_2013 4 40 2019.5 3473.36 25211.2 11638.7 0.589687 0.182606 12066.1
EBS_Pollock_2013 2 189 2019.5 2577.8 21285.3 9463.29 0.419013 0.380224 9810.76
EBS_Pollock_2013 4 41 2019.5 3632.95 22558.1 11845.2 0.589687 0.182606 12119.1
EBS_Pollock_2013 4 42 2019.5 3171.64 22969.8 10723.6 0.589687 0.182606 10772.8
EBS_Pollock_2013 4 43 2019.5 3403.6 20884.5 11219.3 0.589687 0.182606 11516.4
EBS_Pollock_2013 4 44 2019.5 3249.06 21757.6 10778.4 0.589687 0.182606 11048.6
EBS_Pollock_2013 4 45 2019.5 3467.82 26925.4 11365.8 0.589687 0.182606 11629.4
EBS_Pollock_2013 4 46 2019.5 3177.05 22961.3 10539.6 0.589687 0.182606 10579.9
EBS_Pollock_2013 4 47 2019.5 3418.99 24912.1 11296.6 0.589687 0.182606 11576
EBS_Pollock_2013 4 48 2019.5 3833.08 27623.9 12826.4 0.589687 0.182606 13038.7
EBS_Pollock_2013 5 310 2019.5 4295.24 17651.3 12383.5 0.961116 0.0228416 12074.7
EBS_Pollock_2013 4 49 2019.5 4099.21 26805.8 13477.5 0.589687 0.182606 13744.2
EBS_Pollock_2013 5 311 2019.5 5275.32 24402.2 15607.6 0.961116 0.0228416 15424.3
EBS_Pollock_2013 5 312 2019.5 4126.43 25601.3 12441.7 0.961116 0.0228416 12279.5
EBS_Pollock_2013 5 313 2019.5 5409.23 21445.9 15565.3 0.961116 0.0228416 15285
EBS_Pollock_2013 5 314 2019.5 4760.45 19816.9 13616.5 0.961116 0.0228416 13274.1
EBS_Pollock_2013 5 315 2019.5 4406.86 18173.7 12789.7 0.961116 0.0228416 12537
EBS_Pollock_2013 5 316 2019.5 4660.65 21380.8 13711.2 0.961116 0.0228416 13375.7
EBS_Pollock_2013 5 317 2019.5 5121.35 28093.6 15567.9 0.961116 0.0228416 15421.8
EBS_Pollock_2013 5 318 2019.5 4221.99 20857 12448.1 0.961116 0.0228416 12216.4
EBS_Pollock_2013 5 319 2019.5 4326.23 21981.3 12854.4 0.961116 0.0228416 12581
EBS_Pollock_2013 1 130 2019.5 2126.51 15409 7647.08 0.455706 0.325422 7966.09
EBS_Pollock_2013 1 131 2019.5 2163.28 16723.8 7536.18 0.448929 0.332746 7887.9
EBS_Pollock_2013 1 132 2019.5 2260.92 17702.2 8242.39 0.446697 0.339365 8570.47
EBS_Pollock_2013 1 133 2019.5 3275.37 29558.5 12238 0.411691 0.392105 12692.6
EBS_Pollock_2013 1 134 2019.5 2514.11 23120.1 9349.12 0.424034 0.37099 9600.29
EBS_Pollock_2013 1 135 2019.5 2516.76 21827.9 9179.06 0.428715 0.364652 9612.53
EBS_Pollock_2013 1 136 2019.5 2557.52 21102.3 9386.64 0.417362 0.381698 9820.99
EBS_Pollock_2013 1 137 2019.5 1966.21 16910.7 6921.49 0.474739 0.299516 7054
EBS_Pollock_2013 1 138 2019.5 2128.95 19995.1 7652.01 0.452406 0.326958 7822.71
EBS_Pollock_2013 6 370 2019.5 2592.48 24816 9931.71 0.376014 0.468099 10381.6
EBS_Pollock_2013 1 139 2019.5 3021.59 24645.7 11209.7 0.40624 0.400971 11732.3
EBS_Pollock_2013 6 371 2019.5 2330.1 19278.2 8715.19 0.391712 0.438046 9172.4
EBS_Pollock_2013 6 372 2019.5 2441.11 26790.7 9634.68 0.374542 0.470467 9850.44
EBS_Pollock_2013 6 373 2019.5 2372.51 24590.8 9328.98 0.384187 0.448558 9649.52
EBS_Pollock_2013 6 374 2019.5 2609.57 22816.1 9888.68 0.381591 0.456117 10427.2
EBS_Pollock_2013 6 375 2019.5 2361.02 24746.4 9281.58 0.382575 0.454003 9502.77
EBS_Pollock_2013 6 376 2019.5 2409.12 27422.5 9331.22 0.377069 0.466169 9712.62
EBS_Pollock_2013 6 377 2019.5 3114.75 33522.1 12256.5 0.362496 0.49946 12774.7
EBS_Pollock_2013 6 378 2019.5 2517.87 25510.6 9627.67 0.386565 0.447592 10093.7
EBS_Pollock_2013 6 379 2019.5 2248.34 23925.3 8583.48 0.390079 0.438203 8912.35
EBS_Pollock_2013 2 190 2019.5 2846.52 29120.7 10712.9 0.41238 0.39162 11130.9
EBS_Pollock_2013 2 191 2019.5 2393.79 21133.4 8840.74 0.433423 0.357134 9140.12
EBS_Pollock_2013 2 192 2019.5 2630.6 20605.9 9541.43 0.429067 0.364378 9886.44
EBS_Pollock_2013 2 193 2019.5 2046.22 19624 7299.6 0.471723 0.301722 7308.15
EBS_Pollock_2013 2 194 2019.5 2852.12 24744.3 10655.8 0.413997 0.388874 11045.8
EBS_Pollock_2013 2 195 2019.5 2992.62 30570 11373.9 0.410672 0.394794 11778.2
EBS_Pollock_2013 2 196 2019.5 2855.01 25636.4 10655.2 0.415003 0.386932 10980.6
EBS_Pollock_2013 2 197 2019.5 2678.35 25244.5 10211.9 0.414206 0.388275 10444.3
EBS_Pollock_2013 2 198 2019.5 2511.98 21526.9 9102.35 0.425656 0.368648 9494.73
EBS_Pollock_2013 4 50 2019.5 2975.53 21112.9 9808.97 0.589687 0.182606 9931.25
EBS_Pollock_2013 2 199 2019.5 2315.05 17233.6 8100.67 0.443475 0.346031 8519.09
EBS_Pollock_2013 4 51 2019.5 2729.72 20425.1 8922.2 0.589687 0.182606 9109.1
EBS_Pollock_2013 4 52 2019.5 3868.8 24181.9 12674.4 0.589687 0.182606 12980.9
EBS_Pollock_2013 5 1 2019.5 4050.29 19924.5 11903.5 0.961116 0.0228416 11687.7
EBS_Pollock_2013 4 53 2019.5 3521 22499.2 11527 0.589687 0.182606 11867
EBS_Pollock_2013 5 2 2019.5 6197.74 32797 18653.1 0.961116 0.0228416 18240.6
EBS_Pollock_2013 4 54 2019.5 3446.29 19614.5 11159.2 0.589687 0.182606 11510.1
EBS_Pollock_2013 5 3 2019.5 5217.49 22957.1 15266.1 0.961116 0.0228416 15240.1
EBS_Pollock_2013 4 55 2019.5 2906.14 20910.8 9693.1 0.589687 0.182606 9871.81
EBS_Pollock_2013 5 4 2019.5 4432.57 17582.4 12719.2 0.961116 0.0228416 12577.8
EBS_Pollock_2013 4 56 2019.5 2928.04 21642.5 9811.93 0.589687 0.182606 9994.34
EBS_Pollock_2013 5 5 2019.5 4946.26 30683.3 15214.8 0.961116 0.0228416 15017
EBS_Pollock_2013 4 57 2019.5 2973.5 20053.3 9955.25 0.589687 0.182606 10114.5
EBS_Pollock_2013 5 6 2019.5 4811.56 24638.5 14440.6 0.961116 0.0228416 13988.7
EBS_Pollock_2013 4 58 2019.5 2513.4 17851.5 8179.13 0.589687 0.182606 8226.95
EBS_Pollock_2013 5 7 2019.5 5116.02 26365.1 15241.3 0.961116 0.0228416 15149
EBS_Pollock_2013 4 59 2019.5 3175.82 26160.9 10732.3 0.589687 0.182606 11020.6
EBS_Pollock_2013 5 8 2019.5 4273.46 15081.2 12117.4 0.961116 0.0228416 11873.4
EBS_Pollock_2013 5 320 2019.5 6067.68 27741.6 17793.8 0.961116 0.0228416 17458.2
EBS_Pollock_2013 5 9 2019.5 5415.56 26426.3 16108.2 0.961116 0.0228416 15739.4
EBS_Pollock_2013 5 321 2019.5 4544.49 21766.4 13486.4 0.961116 0.0228416 13336.3
EBS_Pollock_2013 5 322 2019.5 3880.29 15595.3 11192.9 0.961116 0.0228416 10885.8
EBS_Pollock_2013 5 323 2019.5 5096.06 24824.4 14730.3 0.961116 0.0228416 14457.8
EBS_Pollock_2013 5 324 2019.5 3817.95 15014.4 10997.5 0.961116 0.0228416 10853.1
EBS_Pollock_2013 5 325 2019.5 5084.97 24391.1 15162 0.961116 0.0228416 14867.7
EBS_Pollock_2013 5 326 2019.5 4951.57 23387.5 14506 0.961116 0.0228416 14429
EBS_Pollock_2013 5 327 2019.5 4728.34 19335.1 13704.2 0.961116 0.0228416 13487
EBS_Pollock_2013 5 328 2019.5 5603.85 26113.3 16506 0.961116 0.0228416 16328.1
EBS_Pollock_2013 5 329 2019.5 4382.95 19754.4 12684.5 0.961116 0.0228416 12439.7
EBS_Pollock_2013 1 140 2019.5 2340 18299.2 8502.7 0.430131 0.36079 8895.38
EBS_Pollock_2013 1 141 2019.5 2407.63 19717.1 8819.09 0.422054 0.373378 9198.68
EBS_Pollock_2013 1 142 2019.5 2495.29 28447 9278.24 0.42326 0.372157 9526.84
EBS_Pollock_2013 1 143 2019.5 2467.35 22701 8914.36 0.432311 0.358976 9235.25
EBS_Pollock_2013 1 144 2019.5 2406 25733.8 8862.36 0.430196 0.363527 9091.82
EBS_Pollock_2013 1 145 2019.5 2954.15 30487.9 11453.8 0.407152 0.399365 11625
EBS_Pollock_2013 1 146 2019.5 2366.62 26290.2 8679.21 0.428112 0.36485 9011.64
EBS_Pollock_2013 1 147 2019.5 2808.9 24637.9 10468.8 0.419202 0.379873 10916.4
EBS_Pollock_2013 6 380 2019.5 2112.77 18893.4 7936.45 0.403576 0.408974 8164.21
EBS_Pollock_2013 1 148 2019.5 2217.05 20930.9 8233.09 0.443423 0.341815 8300.69
EBS_Pollock_2013 6 381 2019.5 2666.49 24838.9 10291.8 0.363855 0.49636 10814.7
EBS_Pollock_2013 1 149 2019.5 2527.68 25043.7 9671.21 0.415253 0.384998 9856.02
EBS_Pollock_2013 6 382 2019.5 2281.42 20938.5 8667.99 0.388919 0.440929 8953.87
EBS_Pollock_2013 6 383 2019.5 2155.41 22989.8 8326.38 0.398625 0.418167 8424.96
EBS_Pollock_2013 6 384 2019.5 2219.93 17983.2 8217.71 0.39285 0.432083 8668.12
EBS_Pollock_2013 6 385 2019.5 2215.39 20445.1 8469.09 0.396905 0.425986 8832.13
EBS_Pollock_2013 6 386 2019.5 2310.75 23979.3 9032.23 0.38358 0.450169 9179.72
EBS_Pollock_2013 6 387 2019.5 2557.5 26358.1 9898.02 0.379052 0.465315 10203.1
EBS_Pollock_2013 6 388 2019.5 2710.65 30086.8 10598.8 0.381594 0.458259 10939.9
EBS_Pollock_2013 6 389 2019.5 2259.99 22837.8 8926.71 0.397132 0.425701 9102.47
EBS_Pollock_2013 4 60 2019.5 3093.37 23222.2 10229.9 0.589687 0.182606 10439.4
EBS_Pollock_2013 4 61 2019.5 4918.65 29946.7 16205.5 0.589687 0.182606 16580.2
EBS_Pollock_2013 4 62 2019.5 3330.15 20948.8 10798.7 0.589687 0.182606 11021.6
EBS_Pollock_2013 4 63 2019.5 2661.78 16818 8560.59 0.589687 0.182606 8674.12
EBS_Pollock_2013 4 64 2019.5 3335.68 21079.1 11138.5 0.589687 0.182606 11514.9
EBS_Pollock_2013 4 65 2019.5 3464.88 24719.1 11657.4 0.589687 0.182606 11781.5
EBS_Pollock_2013 4 66 2019.5 2567.5 16147.8 8386.13 0.589687 0.182606 8428.15
EBS_Pollock_2013 4 67 2019.5 3103.55 18940.3 10206.7 0.589687 0.182606 10449.4
EBS_Pollock_2013 4 68 2019.5 2987.91 28994 9929.37 0.589687 0.182606 10020.6
EBS_Pollock_2013 4 69 2019.5 3163.96 21227.9 10258.1 0.589687 0.182606 10440.4
EBS_Pollock_2013 5 330 2019.5 4521.45 21729.4 13311.8 0.961116 0.0228416 13000
EBS_Pollock_2013 5 331 2019.5 5669.63 27715.5 16668.6 0.961116 0.0228416 16375.6
EBS_Pollock_2013 5 332 2019.5 4033.57 19578.7 11842.4 0.961116 0.0228416 11648.1
EBS_Pollock_2013 5 333 2019.5 4475.4 23388.7 13530.8 0.961116 0.0228416 13386.4
EBS_Pollock_2013 5 334 2019.5 4990.46 25921.9 14853.4 0.961116 0.0228416 14624.1
EBS_Pollock_2013 5 335 2019.5 4109.62 16872.3 11775 0.961116 0.0228416 11609.1
EBS_Pollock_2013 5 336 2019.5 5940.26 34638.2 17718.8 0.961116 0.0228416 17101.7
EBS_Pollock_2013 5 337 2019.5 4606.3 20442.1 13363.3 0.961116 0.0228416 13154.4
EBS_Pollock_2013 5 338 2019.5 6033.63 27585 17679.1 0.961116 0.0228416 17374.2
EBS_Pollock_2013 5 339 2019.5 3896.95 21548.4 11598.5 0.961116 0.0228416 11419.6
EBS_Pollock_2013 1 150 2019.5 2348.41 17877.2 8478.11 0.430271 0.360549 8902.85
EBS_Pollock_2013 1 151 2019.5 2319.28 22816.6 8621.56 0.431339 0.359056 8705.72
EBS_Pollock_2013 1 152 2019.5 2749.28 23191 10129.4 0.412479 0.389851 10579.4
EBS_Pollock_2013 1 153 2019.5 2451 19662.3 8983.28 0.422554 0.372471 9394.04
EBS_Pollock_2013 1 154 2019.5 3177.21 29311.9 12057.5 0.41135 0.39186 12618.6
EBS_Pollock_2013 1 155 2019.5 2547.65 21393.3 9397.09 0.418548 0.379132 9734.72
EBS_Pollock_2013 1 156 2019.5 3191.32 27190.3 11898 0.406946 0.399626 12377.3
EBS_Pollock_2013 1 157 2019.5 2404.31 22820.6 9096.51 0.427436 0.365136 9244.04
EBS_Pollock_2013 6 390 2019.5 2194.37 19999.7 8287.58 0.39503 0.42657 8557.96
EBS_Pollock_2013 1 158 2019.5 2425 22735.2 9150.89 0.422107 0.373013 9332.67
EBS_Pollock_2013 6 391 2019.5 2043.26 16786.8 7548.09 0.4116 0.393987 7849.49
EBS_Pollock_2013 1 159 2019.5 2444.93 24250 9122.77 0.417793 0.380247 9273.07
EBS_Pollock_2013 6 392 2019.5 2497.23 25869.9 9682.39 0.378288 0.463161 10020.8
EBS_Pollock_2013 6 393 2019.5 1972.04 15882.2 7161.41 0.423604 0.378639 7457.75
EBS_Pollock_2013 6 394 2019.5 2169.26 23725.9 8608.85 0.398965 0.418033 8636.16
EBS_Pollock_2013 6 395 2019.5 2441.32 27452 9484.62 0.377537 0.465018 9763.7
EBS_Pollock_2013 6 396 2019.5 2249.09 18644.1 8421.25 0.404668 0.41677 8748.62
EBS_Pollock_2013 6 397 2019.5 2301.35 21103.5 8658.91 0.385709 0.445445 9093.48
EBS_Pollock_2013 6 398 2019.5 2219.89 21625.6 8526.93 0.409302 0.40626 8852.6
EBS_Pollock_2013 6 399 2019.5 2400.54 21774.1 9198.88 0.383686 0.452846 9618.57
EBS_Pollock_2013 4 70 2019.5 3459.09 21965.5 11355 0.589687 0.182606 11595.9
EBS_Pollock_2013 4 71 2019.5 2927.17 24112.9 10110.6 0.589687 0.182606 10163.1
EBS_Pollock_2013 4 72 2019.5 3130.78 19422.5 10229.9 0.589687 0.182606 10508.7
EBS_Pollock_2013 4 73 2019.5 3202.75 18797.5 10444.5 0.589687 0.182606 10734.3
EBS_Pollock_2013 4 74 2019.5 4070.47 30970.3 13798.2 0.589687 0.182606 13911.5
EBS_Pollock_2013 4 75 2019.5 3057.29 22494.6 10023.3 0.589687 0.182606 10218.2
EBS_Pollock_2013 4 76 2019.5 4156.76 28035.3 13793.8 0.589687 0.182606 13918
EBS_Pollock_2013 4 77 2019.5 3582.79 23099.8 11705 0.589687 0.182606 11831.4
EBS_Pollock_2013 4 78 2019.5 2661.8 13971.3 8607.15 0.589687 0.182606 8763.87
EBS_Pollock_2013 5 340 2019.5 5176.1 25291.3 15225.6 0.961116 0.0228416 14855.6
EBS_Pollock_2013 4 79 2019.5 2324.28 14618.9 7601.42 0.589687 0.182606 7730.55
EBS_Pollock_2013 5 341 2019.5 5184.87 22058.2 15255 0.961116 0.0228416 15239.8
EBS_Pollock_2013 5 342 2019.5 4832.93 22745.7 14437.5 0.961116 0.0228416 14380
EBS_Pollock_2013 5 343 2019.5 4887.57 36262.8 15476.5 0.961116 0.0228416 14863
EBS_Pollock_2013 5 344 2019.5 5505.26 24827.8 16156 0.961116 0.0228416 15813.4
EBS_Pollock_2013 5 345 2019.5 3852.75 16078.3 11141.3 0.961116 0.0228416 10886
EBS_Pollock_2013 5 346 2019.5 6669.87 36700.3 20410.5 0.961116 0.0228416 20274.4
EBS_Pollock_2013 5 347 2019.5 4258.53 16735.8 12148.8 0.961116 0.0228416 11859.7
EBS_Pollock_2013 5 348 2019.5 5247.26 22856.6 15156.1 0.961116 0.0228416 14820.5
EBS_Pollock_2013 5 349 2019.5 4907.7 26695.4 14414.7 0.961116 0.0228416 14022.4
EBS_Pollock_2013 1 160 2019.5 2376.15 19998.1 8723.47 0.43768 0.351261 9077.22
EBS_Pollock_2013 1 161 2019.5 2386.49 19183.2 8662.41 0.424345 0.370018 9059.45
EBS_Pollock_2013 1 162 2019.5 2348.05 22322.6 8653.24 0.428041 0.363908 8935.64
EBS_Pollock_2013 1 163 2019.5 2592.35 23287.1 9432.45 0.417374 0.383596 9848.8
EBS_Pollock_2013 1 164 2019.5 2663.24 28506.2 9922.23 0.413626 0.387921 10207.9
EBS_Pollock_2013 1 165 2019.5 2715.84 24577.7 10136.4 0.415217 0.386428 10510.7
EBS_Pollock_2013 1 166 2019.5 2357.51 20148.4 8676.84 0.426849 0.365503 8889.43
EBS_Pollock_2013 1 167 2019.5 2270.63 24699 8117.44 0.435788 0.350849 8445.35
EBS_Pollock_2013 1 168 2019.5 2478.92 19918.4 8953.26 0.423189 0.372403 9392.39
EBS_Pollock_2013 1 169 2019.5 2937.02 26521.7 11073.4 0.421046 0.375749 11568.9
EBS_Pollock_2013 4 80 2019.5 3503.69 24598 11662 0.589687 0.182606 11906.2
EBS_Pollock_2013 4 81 2019.5 2474.13 17395.2 8070.97 0.589687 0.182606 8166.26
EBS_Pollock_2013 4 82 2019.5 3871.83 27562.6 12888.4 0.589687 0.182606 12979.4
EBS_Pollock_2013 4 83 2019.5 3035.22 21004.4 9819.55 0.589687 0.182606 9945.94
EBS_Pollock_2013 4 84 2019.5 3860.03 22815 12583.6 0.589687 0.182606 12844.5
EBS_Pollock_2013 4 85 2019.5 4056.46 29423.6 13703 0.589687 0.182606 13990.7
EBS_Pollock_2013 4 86 2019.5 3449.08 26446.7 11823 0.589687 0.182606 12068.2
EBS_Pollock_2013 4 87 2019.5 3052.75 19307.1 10066.1 0.589687 0.182606 10212.3
EBS_Pollock_2013 4 88 2019.5 3017.12 23659.4 10088.2 0.589687 0.182606 10038.2
EBS_Pollock_2013 5 350 2019.5 4739.03 31003 14830.8 0.961116 0.0228416 14169.2
EBS_Pollock_2013 4 89 2019.5 4104.88 28153.1 13260.7 0.589687 0.182606 13462.9
EBS_Pollock_2013 5 351 2019.5 4500.13 23186 13493.3 0.961116 0.0228416 13000.7
EBS_Pollock_2013 5 352 2019.5 5368.01 26410.4 15933.7 0.961116 0.0228416 15552.5
EBS_Pollock_2013 5 353 2019.5 4657.19 20170.7 13628.9 0.961116 0.0228416 13449.9
EBS_Pollock_2013 5 354 2019.5 5621.24 27503.9 16820.8 0.961116 0.0228416 16360.3
EBS_Pollock_2013 5 355 2019.5 4438.54 20533.5 12971.9 0.961116 0.0228416 12722.9
EBS_Pollock_2013 5 356 2019.5 5187.67 27141.5 15562.7 0.961116 0.0228416 15324.7
EBS_Pollock_2013 5 357 2019.5 4322.93 18992.5 12629.3 0.961116 0.0228416 12275.3
EBS_Pollock_2013 5 358 2019.5 5129.5 22215.6 15073.5 0.961116 0.0228416 14874
EBS_Pollock_2013 5 359 2019.5 4817.41 27962.9 14605.8 0.961116 0.0228416 14136.4
EBS_Pollock_2013 1 170 2019.5 2947.92 29498.1 11156.7 0.406342 0.400862 11468
EBS_Pollock_2013 1 171 2019.5 3284.83 29614.3 12519.1 0.404774 0.403677 13029.4
EBS_Pollock_2013 1 172 2019.5 3025.95 27765 11488.1 0.405675 0.402018 11930.4
EBS_Pollock_2013 1 173 2019.5 2656.25 22336.9 9710.32 0.43188 0.361746 10043.9
EBS_Pollock_2013 1 174 2019.5 2479.91 21608.9 9011.28 0.427557 0.366201 9363.04
EBS_Pollock_2013 1 175 2019.5 2693.56 23321.3 10087.6 0.405494 0.402336 10505.8
EBS_Pollock_2013 1 176 2019.5 2632.25 25120.6 9951.11 0.408471 0.396851 10203.5
EBS_Pollock_2013 1 177 2019.5 2482.96 21669.7 9000.2 0.42895 0.363353 9321.45
EBS_Pollock_2013 1 178 2019.5 2497.5 21476.1 9191.37 0.414846 0.386045 9600.9
EBS_Pollock_2013 1 179 2019.5 3495.71 32758.3 13049.7 0.406778 0.399916 13565.5
EBS_Pollock_2013 4 90 2019.5 3211.13 20722.9 10533.7 0.589687 0.182606 10791.5
EBS_Pollock_2013 4 91 2019.5 3065.32 20556.4 10062.8 0.589687 0.182606 10190.5
EBS_Pollock_2013 4 92 2019.5 3132.55 21439.6 10400.1 0.589687 0.182606 10665.6
EBS_Pollock_2013 4 93 2019.5 3763.97 26733.6 12701.3 0.589687 0.182606 12953.6
EBS_Pollock_2013 4 94 2019.5 2633.84 16925.3 8653.52 0.589687 0.182606 8720.13
EBS_Pollock_2013 4 95 2019.5 3867.03 25356.3 12575 0.589687 0.182606 12827.3
EBS_Pollock_2013 4 96 2019.5 3051.95 26712.6 10592.6 0.589687 0.182606 10476.6
EBS_Pollock_2013 4 97 2019.5 3305.95 23855.8 11071.8 0.589687 0.182606 11099
EBS_Pollock_2013 4 98 2019.5 2904.79 20372.9 9855.68 0.589687 0.182606 9961.49
EBS_Pollock_2013 4 99 2019.5 4473.86 29907 14995.9 0.589687 0.182606 15347.2
EBS_Pollock_2013 5 360 2019.5 5509.53 23056.7 15988.3 0.961116 0.0228416 15701.9
EBS_Pollock_2013 5 361 2019.5 5139.27 23372.5 15054.5 0.961116 0.0228416 14991.7
EBS_Pollock_2013 5 362 2019.5 5509.5 25511 16432.6 0.961116 0.0228416 16249.1
EBS_Pollock_2013 5 363 2019.5 5049.59 21040.6 14410.9 0.961116 0.0228416 14106
EBS_Pollock_2013 5 364 2019.5 5529.48 26337.7 16442.3 0.961116 0.0228416 16174.9
EBS_Pollock_2013 5 365 2019.5 6120.57 28800 17772.8 0.961116 0.0228416 17467.1
EBS_Pollock_2013 5 366 2019.5 3698.36 16102.1 10822 0.961116 0.0228416 10675
EBS_Pollock_2013 5 367 2019.5 4905.41 26781.7 14799.1 0.961116 0.0228416 14474.7
EBS_Pollock_2013 5 368 2019.5 3915.86 17124.1 11533.8 0.961116 0.0228416 11236.1
EBS_Pollock_2013 5 369 2019.5 4867.52 23331.3 14482.8 0.961116 0.0228416 14361.6
EBS_Pollock_2013 1 180 2019.5 2418.13 21347.6 8786.88 0.427053 0.367828 9215.85
EBS_Pollock_2013 1 181 2019.5 2622.97 24754.7 9777.25 0.416305 0.383742 10149.7
EBS_Pollock_2013 1 182 2019.5 2707.63 21879.3 9892.34 0.414804 0.386004 10342.2
EBS_Pollock_2013 1 183 2019.5 2644.61 25343.7 9939.74 0.409888 0.394346 10179.9
EBS_Pollock_2013 1 184 2019.5 2332.26 18849.5 8423.22 0.429439 0.361243 8720.05
EBS_Pollock_2013 1 185 2019.5 2780.8 29900.4 10499.5 0.406104 0.40119 10772.7
EBS_Pollock_2013 1 186 2019.5 2909.36 26337.9 10812.6 0.406148 0.401121 11294.7
EBS_Pollock_2013 1 187 2019.5 2118.98 15109.1 7394.29 0.453656 0.325275 7719.53
EBS_Pollock_2013 1 188 2019.5 2648.06 23026.5 9725.58 0.418175 0.382058 10183.9
EBS_Pollock_2013 1 189 2019.5 2547.3 21285.3 9396.48 0.413762 0.38788 9747.17
EBS_Pollock_2013 4 300 2019.5 2936.78 18755.4 9663.72 0.589687 0.182606 9758.6
EBS_Pollock_2013 4 301 2019.5 3561.34 38014.6 12909 0.589687 0.182606 12659.9
EBS_Pollock_2013 4 302 2019.5 4025.67 27150.4 13235.5 0.589687 0.182606 13522.4
EBS_Pollock_2013 4 303 2019.5 3868.15 31315.6 13273.2 0.589687 0.182606 13568.3
EBS_Pollock_2013 4 304 2019.5 3134.22 22627.2 10377 0.589687 0.182606 10547.5
EBS_Pollock_2013 4 305 2019.5 3600.27 23895.7 11888.5 0.589687 0.182606 12110.8
EBS_Pollock_2013 4 306 2019.5 2864.98 18883.6 9778.82 0.589687 0.182606 10135
EBS_Pollock_2013 4 307 2019.5 3062.05 18659.7 9952.43 0.589687 0.182606 10130.9
EBS_Pollock_2013 4 308 2019.5 3946.69 28141.3 12890.8 0.589687 0.182606 13107.9
EBS_Pollock_2013 4 309 2019.5 3629.08 23815.3 11984 0.589687 0.182606 12153.9
EBS_Pollock_2013 5 370 2019.5 5417.75 24816 15823.2 0.961116 0.0228416 15619.8
EBS_Pollock_2013 5 371 2019.5 4916.92 19278.2 14116.8 0.961116 0.0228416 13880.8
EBS_Pollock_2013 5 372 2019.5 4925.23 26790.7 14789.3 0.961116 0.0228416 14406.8
EBS_Pollock_2013 5 373 2019.5 4650.62 24590.8 14051.7 0.961116 0.0228416 13777.4
EBS_Pollock_2013 5 374 2019.5 5093.54 22816.1 15031.1 0.961116 0.0228416 15053.7
EBS_Pollock_2013 5 375 2019.5 4652.3 24746.4 14028.9 0.961116 0.0228416 13682.2
EBS_Pollock_2013 5 376 2019.5 4861.14 27422.5 14423.8 0.961116 0.0228416 14215.6
EBS_Pollock_2013 5 377 2019.5 6735.32 33522.1 19818.8 0.961116 0.0228416 19528
EBS_Pollock_2013 5 378 2019.5 4838.64 25510.6 14424.1 0.961116 0.0228416 14385.8
EBS_Pollock_2013 5 379 2019.5 4523.78 23925.3 13316.1 0.961116 0.0228416 13059.5
EBS_Pollock_2013 1 190 2019.5 2817.68 29120.7 10649.7 0.407438 0.398721 11070.8
EBS_Pollock_2013 1 191 2019.5 2365.82 21133.4 8779.5 0.428757 0.363827 9081.85
EBS_Pollock_2013 1 192 2019.5 2602.27 20605.9 9479.4 0.424343 0.371182 9827.42
EBS_Pollock_2013 1 193 2019.5 2017.88 19624 7237.61 0.467334 0.308228 7249.4
EBS_Pollock_2013 1 194 2019.5 2822.9 24744.3 10591.8 0.409014 0.396071 10984.9
EBS_Pollock_2013 1 195 2019.5 2960.8 30570 11304.2 0.405198 0.402868 11711.8
EBS_Pollock_2013 1 196 2019.5 2826.5 25636.4 10592.8 0.410342 0.393703 10921.2
