YEAR,MONTH,TYPE,SECTOR,SPECIES_GROUP_CODE,FMP_SUBAREA,PRODUCT_GROUP_DESC,PERMITS,PROD_MT,CONFIDENTIAL_FLAG
2020,9,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,5,1519.765318,0
2020,9,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,5475.237748,0
2020,9,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,4038.73439,0
2020,9,INSHORE,AFA-IS,PLCK,BSAI,ROE,4,151.7426686,0
2020,9,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,10248.2696,0
2020,9,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,28.33137943,1
2020,10,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,9,827.4904,0
2020,10,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,8,1153.4508,0
2020,10,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,89.5835,1
2020,10,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,8,894.873,0
2020,10,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,10,2542.9808,0
2020,10,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,9,607.6348,0
2020,10,ATSEA,AFA-CP,PLCK,BS,ROE,10,130.7369,0
2020,10,ATSEA,AFA-CP,PLCK,BS,SURIMI,11,4549.2213,0
2020,10,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,2,225.127,1
2020,10,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,635.2995,1
2020,10,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,649.12,1
2020,10,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,1032.113,1
2020,10,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,3.905,1
2020,10,ATSEA,AFA-MS,PLCK,BS,ROE,1,22.865,1
2020,10,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,1547.74,1
2020,10,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,5,155.2397,0
2020,10,ATSEA,CDQ,PLCK,BS,FISHMEAL,6,517.5527,0
2020,10,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,7,160.2654,0
2020,10,ATSEA,CDQ,PLCK,BS,MINCED FISH,5,127.8193,0
2020,10,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,6,1084.641,0
2020,10,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,7,277.0247,0
2020,10,ATSEA,CDQ,PLCK,BS,ROE,7,52.7039,0
2020,10,ATSEA,CDQ,PLCK,BS,SURIMI,7,1567.2027,0
2020,10,ATSEA,OTH,PLCK,BS,HEAD AND GUT,29,1427.5693,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,3,830.0234616,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,3450.510815,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,5,1005.383179,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,5,4612.202061,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,2904.609513,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,ROE,4,66.71080962,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,7693.416021,0
2020,10,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,10.23304387,1
2020,11,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,1,16.286,1
2020,11,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,1,34.15,1
2020,11,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,1,7.639,1
2020,11,ATSEA,AFA-CP,PLCK,BS,ROE,1,1.186,1
2020,11,ATSEA,AFA-CP,PLCK,BS,SURIMI,1,45.533,1
2020,11,ATSEA,CDQ,PLCK,BS,FISHMEAL,2,20.311,1
2020,11,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,9,92.7748,0
2020,11,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,2,55.81,1
2020,11,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,2,17.147,1
2020,11,ATSEA,CDQ,PLCK,BS,ROE,2,3.883,1
2020,11,ATSEA,CDQ,PLCK,BS,SURIMI,2,66.3,1
2020,11,ATSEA,OTH,PLCK,BS,HEAD AND GUT,24,665.5034,0
2020,11,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,2,39.29107827,1
2020,11,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,1,4.035611316,1
2020,11,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,1,108.6934324,1
2020,11,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,2,20.54093048,1
2020,11,INSHORE,AFA-IS,PLCK,BSAI,ROE,1,4.418443276,1
2020,11,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,1,102.6189234,1
2020,12,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,5,60.4688,0
2020,12,ATSEA,OTH,PLCK,BS,HEAD AND GUT,5,60.001,0
2021,1,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,12,1356.4192,0
2021,1,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,649.664,0
2021,1,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,2,8.569,1
2021,1,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,7,405.8169,0
2021,1,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,7,550.251,0
2021,1,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,11,250.4701,0
2021,1,ATSEA,AFA-CP,PLCK,BS,ROE,13,476.5178,0
2021,1,ATSEA,AFA-CP,PLCK,BS,SURIMI,12,2148.8709,0
2021,1,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,0.36,1
2021,1,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,1,11.896,1
2021,1,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,1.432,1
2021,1,ATSEA,AFA-MS,PLCK,BS,ROE,1,5.2,1
2021,1,ATSEA,AFA-MS,PLCK,BS,SURIMI,1,59.24,1
2021,1,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,8,463.2921,0
2021,1,ATSEA,CDQ,PLCK,BS,FISHMEAL,7,308.9858,0
2021,1,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,3,11.3657,0
2021,1,ATSEA,CDQ,PLCK,BS,MINCED FISH,3,106.9247,0
2021,1,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,5,250.974,0
2021,1,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,8,126.1477,0
2021,1,ATSEA,CDQ,PLCK,BS,ROE,8,173.7642,0
2021,1,ATSEA,CDQ,PLCK,BS,SURIMI,8,914.9881,0
2021,1,ATSEA,OTH,PLCK,BS,HEAD AND GUT,22,172.6996,0
2021,1,ATSEA,OTH,PLCK,BS,ROE,2,0.835,1
2021,1,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,3,336.3717457,0
2021,1,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,2,143.2267803,1
2021,1,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,3,249.7481857,0
2021,1,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,2,164.3151061,1
2021,1,INSHORE,AFA-IS,PLCK,BSAI,ROE,3,147.1282735,0
2021,1,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,2,1145.749379,1
2021,1,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,0.819641413,1
2021,1,INSHORE,OTH,PLCK,BSAI,ROE,1,1.16754676,1
2021,2,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,14,5898.3557,0
2021,2,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,10,3116.8165,0
2021,2,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,2,116.655,1
2021,2,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,8,1322.6763,0
2021,2,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,12,2339.4316,0
2021,2,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,12,900.3706,0
2021,2,ATSEA,AFA-CP,PLCK,BS,ROE,15,2858.8702,0
2021,2,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,10870.8262,0
2021,2,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,2,869.531,1
2021,2,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,753.4895,1
2021,2,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,793.225,1
2021,2,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,616.843,1
2021,2,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,22.887,1
2021,2,ATSEA,AFA-MS,PLCK,BS,ROE,2,427.6303,1
2021,2,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,1956.316,1
2021,2,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,11,2735.8604,0
2021,2,ATSEA,CDQ,PLCK,BS,FISHMEAL,9,1610.1881,0
2021,2,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,4,33.7892,0
2021,2,ATSEA,CDQ,PLCK,BS,MINCED FISH,5,338.246,0
2021,2,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,10,1289.5323,0
2021,2,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,11,494.3227,0
2021,2,ATSEA,CDQ,PLCK,BS,ROE,11,1375.9563,0
2021,2,ATSEA,CDQ,PLCK,BS,SURIMI,11,5534.6128,0
2021,2,ATSEA,OTH,PLCK,BS,HEAD AND GUT,27,1723.8259,0
2021,2,ATSEA,OTH,PLCK,BS,ROE,4,8.9061,0
2021,2,ATSEA,OTH,PLCK,BS,WHOLE FISH,1,6.545,1
2021,2,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,746.8108073,1
2021,2,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,3484.415774,0
2021,2,INSHORE,AFA-IS,PLCK,BSAI,HEAD AND GUT,1,0.108862169,1
2021,2,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,6,1881.241923,0
2021,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,3050.467202,0
2021,2,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,4,1170.191893,0
2021,2,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,1534.956988,0
2021,2,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,7468.076775,0
2021,2,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,11.94762303,1
2021,2,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,12.48014047,1
2021,3,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,9,3191.094,0
2021,3,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,10,4006.7168,0
2021,3,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,2,124.905,1
2021,3,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,8,1412.7036,0
2021,3,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,14,6640.7912,0
2021,3,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,13,889.194,0
2021,3,ATSEA,AFA-CP,PLCK,BS,ROE,15,3982.416,0
2021,3,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,13872.0177,0
2021,3,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,2,601.372,1
2021,3,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,669.4965,1
2021,3,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,734.6111,1
2021,3,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,778.0481,1
2021,3,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,9.186,1
2021,3,ATSEA,AFA-MS,PLCK,BS,ROE,2,378.1459,1
2021,3,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,1780.2801,1
2021,3,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,4,206.601,0
2021,3,ATSEA,CDQ,PLCK,BS,FISHMEAL,7,489.1628,0
2021,3,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,8,66.1822,0
2021,3,ATSEA,CDQ,PLCK,BS,MINCED FISH,4,92.7265,0
2021,3,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,9,1168.5583,0
2021,3,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,9,98.5833,0
2021,3,ATSEA,CDQ,PLCK,BS,ROE,10,573.7951,0
2021,3,ATSEA,CDQ,PLCK,BS,SURIMI,9,1886.9883,0
2021,3,ATSEA,OTH,PLCK,BS,HEAD AND GUT,29,1940.3052,0
2021,3,ATSEA,OTH,PLCK,BS,ROE,4,11.358,0
2021,3,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,1349.721703,1
2021,3,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,6788.50006,0
2021,3,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,6,2415.082721,0
2021,3,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,4856.880354,0
2021,3,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,6,2125.20324,0
2021,3,INSHORE,AFA-IS,PLCK,BSAI,ROE,6,1832.359008,0
2021,3,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,14334.02011,0
2021,3,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,1.568976008,1
2021,4,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,6,612.9913,0
2021,4,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,8,1158.8064,0
2021,4,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,3,146.029,0
2021,4,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,4,426.9622,0
2021,4,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,11,1937.9265,0
2021,4,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,11,209.8436,0
2021,4,ATSEA,AFA-CP,PLCK,BS,ROE,12,807.2287,0
2021,4,ATSEA,AFA-CP,PLCK,BS,SURIMI,12,3886.441,0
2021,4,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,2,70.449,1
2021,4,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,288.5646,1
2021,4,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,164.896,1
2021,4,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,2,328.535,1
2021,4,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,5.797,1
2021,4,ATSEA,AFA-MS,PLCK,BS,ROE,2,56.316,1
2021,4,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,838.02,1
2021,4,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,7,104.2909,0
2021,4,ATSEA,OTH,PLCK,BS,HEAD AND GUT,24,1383.7677,0
2021,4,ATSEA,OTH,PLCK,BS,ROE,3,5.366,0
2021,4,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,2085.889873,1
2021,4,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,6750.901806,0
2021,4,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,6,2488.377787,0
2021,4,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,7,5225.822726,0
2021,4,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,4,1848.892395,0
2021,4,INSHORE,AFA-IS,PLCK,BSAI,ROE,5,902.4895147,0
2021,4,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,13318.74522,0
2021,4,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,34.0343963,1
2021,4,INSHORE,OTH,PLCK,BSAI,WHOLE FISH,1,1.703692942,1
2021,5,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,3,32.989,0
2021,5,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,7,22.7103,0
2021,5,ATSEA,OTH,PLCK,BS,HEAD AND GUT,20,337.3948,0
2021,5,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,1,63.62358737,1
2021,5,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,3,327.7799079,0
2021,5,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,1,20.81943619,1
2021,5,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,1,275.0126003,1
2021,5,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,3,94.06916084,0
2021,5,INSHORE,AFA-IS,PLCK,BSAI,ROE,1,0.104326245,1
2021,5,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,1,626.6020254,1
2021,6,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,10,2485.5041,0
2021,6,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,1593.1772,0
2021,6,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,4.6333,1
2021,6,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,11,1229.5087,0
2021,6,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,12,1743.755,0
2021,6,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,11,1098.3984,0
2021,6,ATSEA,AFA-CP,PLCK,BS,ROE,11,45.3594,0
2021,6,ATSEA,AFA-CP,PLCK,BS,SURIMI,13,4320.769,0
2021,6,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,2,207.104,1
2021,6,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,242.7369,1
2021,6,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,404.632,1
2021,6,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,2,503.682,1
2021,6,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,17.127,1
2021,6,ATSEA,AFA-MS,PLCK,BS,ROE,1,2.457,1
2021,6,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,687.2,1
2021,6,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,3,175.327,0
2021,6,ATSEA,CDQ,PLCK,BS,FISHMEAL,3,196.977,0
2021,6,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,3,1.9462,0
2021,6,ATSEA,CDQ,PLCK,BS,MINCED FISH,2,90.984,1
2021,6,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,3,234.442,0
2021,6,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,3,71.856,0
2021,6,ATSEA,CDQ,PLCK,BS,ROE,3,7.301,0
2021,6,ATSEA,CDQ,PLCK,BS,SURIMI,3,556.005,0
2021,6,ATSEA,OTH,PLCK,BS,HEAD AND GUT,22,273.8139,0
2021,6,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,913.5450122,1
2021,6,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,3472.402934,0
2021,6,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,5,1157.588281,0
2021,6,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,3183.254789,0
2021,6,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,1867.776208,0
2021,6,INSHORE,AFA-IS,PLCK,BSAI,ROE,3,8.990663438,0
2021,6,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,7289.41173,0
2021,6,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,14.53309953,1
2021,7,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,14,4756.3763,0
2021,7,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,10,4153.9787,0
2021,7,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,10,2399.9809,0
2021,7,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,14,6711.7266,0
2021,7,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,13,2893.2125,0
2021,7,ATSEA,AFA-CP,PLCK,BS,ROE,13,109.927,0
2021,7,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,13973.7681,0
2021,7,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,2,445.963,1
2021,7,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,648.0152,1
2021,7,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,909.242,1
2021,7,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,1,1347.6403,1
2021,7,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,78.508,1
2021,7,ATSEA,AFA-MS,PLCK,BS,ROE,1,6.061,1
2021,7,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,2256.96,1
2021,7,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,8,760.024,0
2021,7,ATSEA,CDQ,PLCK,BS,FISHMEAL,8,973.0092,0
2021,7,ATSEA,CDQ,PLCK,BS,MINCED FISH,6,216.1659,0
2021,7,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,9,1782.1706,0
2021,7,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,9,580.9311,0
2021,7,ATSEA,CDQ,PLCK,BS,ROE,8,23.378,0
2021,7,ATSEA,CDQ,PLCK,BS,SURIMI,9,3305.8279,0
2021,7,ATSEA,OTH,PLCK,BS,HEAD AND GUT,19,460.4424,0
2021,7,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,2245.93359,1
2021,7,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,5764.2264,0
2021,7,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,5,2317.832063,0
2021,7,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,6,7134.846647,0
2021,7,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,4626.419388,0
2021,7,INSHORE,AFA-IS,PLCK,BSAI,ROE,3,9.897158717,0
2021,7,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,15708.4186,0
2021,7,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,1,43.46322089,1
2021,8,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,14,5215.6243,0
2021,8,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,10,3093.2637,0
2021,8,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,0.8,1
2021,8,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,9,1168.7251,0
2021,8,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,12,4034.9335,0
2021,8,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,13,2096.4181,0
2021,8,ATSEA,AFA-CP,PLCK,BS,ROE,13,87.5054,0
2021,8,ATSEA,AFA-CP,PLCK,BS,SURIMI,14,11183.5534,0
2021,8,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,2,376.077,1
2021,8,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,661.9572,1
2021,8,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,925.232,1
2021,8,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,2,1297.495,1
2021,8,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,68.247,1
2021,8,ATSEA,AFA-MS,PLCK,BS,ROE,1,5.518,1
2021,8,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,2139.36,1
2021,8,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,9,1258.1193,0
2021,8,ATSEA,CDQ,PLCK,BS,FISHMEAL,8,1453.5682,0
2021,8,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,1,0.281,1
2021,8,ATSEA,CDQ,PLCK,BS,MINCED FISH,2,65.959,1
2021,8,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,8,1727.3139,0
2021,8,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,9,1023.1605,0
2021,8,ATSEA,CDQ,PLCK,BS,ROE,9,29.1789,0
2021,8,ATSEA,CDQ,PLCK,BS,SURIMI,9,4421.7456,0
2021,8,ATSEA,OTH,PLCK,BS,HEAD AND GUT,24,778.2003,0
2021,8,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,2157.38737,1
2021,8,INSHORE,AFA-IS,PLCK,BSAI,FISHMEAL,5,5804.117491,0
2021,8,INSHORE,AFA-IS,PLCK,BSAI,MINCED FISH,6,1382.241555,0
2021,8,INSHORE,AFA-IS,PLCK,BSAI,OTHER FILLETS,5,8901.103439,0
2021,8,INSHORE,AFA-IS,PLCK,BSAI,OTHER PRODUCTS,5,5842.926346,0
2021,8,INSHORE,AFA-IS,PLCK,BSAI,ROE,3,5.628972449,0
2021,8,INSHORE,AFA-IS,PLCK,BSAI,SURIMI,5,17519.54353,0
2021,8,INSHORE,AFA-IS,PLCK,BSAI,WHOLE FISH,2,25.76767535,1
2021,9,ATSEA,AFA-CP,PLCK,BS,DEEP-SKIN FILLETS,10,2206.3397,0
2021,9,ATSEA,AFA-CP,PLCK,BS,FISHMEAL,9,2320.3133,0
2021,9,ATSEA,AFA-CP,PLCK,BS,HEAD AND GUT,1,76.7858,1
2021,9,ATSEA,AFA-CP,PLCK,BS,MINCED FISH,7,699.5126,0
2021,9,ATSEA,AFA-CP,PLCK,BS,OTHER FILLETS,10,4281.5142,0
2021,9,ATSEA,AFA-CP,PLCK,BS,OTHER PRODUCTS,10,1466.3289,0
2021,9,ATSEA,AFA-CP,PLCK,BS,ROE,10,34.5214,0
2021,9,ATSEA,AFA-CP,PLCK,BS,SURIMI,11,8263.7105,0
2021,9,ATSEA,AFA-MS,PLCK,BS,DEEP-SKIN FILLETS,1,52,1
2021,9,ATSEA,AFA-MS,PLCK,BS,FISHMEAL,2,272.7824,1
2021,9,ATSEA,AFA-MS,PLCK,BS,MINCED FISH,1,33.091,1
2021,9,ATSEA,AFA-MS,PLCK,BS,OTHER FILLETS,2,82.862,1
2021,9,ATSEA,AFA-MS,PLCK,BS,OTHER PRODUCTS,1,73.164,1
2021,9,ATSEA,AFA-MS,PLCK,BS,ROE,1,0.473,1
2021,9,ATSEA,AFA-MS,PLCK,BS,SURIMI,2,1384.64,1
2021,9,ATSEA,CDQ,PLCK,BS,DEEP-SKIN FILLETS,7,691.3715,0
2021,9,ATSEA,CDQ,PLCK,BS,FISHMEAL,7,807.2346,0
2021,9,ATSEA,CDQ,PLCK,BS,HEAD AND GUT,13,184.9042,0
2021,9,ATSEA,CDQ,PLCK,BS,MINCED FISH,4,131.7832,0
2021,9,ATSEA,CDQ,PLCK,BS,OTHER FILLETS,7,842.0582,0
2021,9,ATSEA,CDQ,PLCK,BS,OTHER PRODUCTS,8,587.2214,0
2021,9,ATSEA,CDQ,PLCK,BS,ROE,7,11.233,0
2021,9,ATSEA,CDQ,PLCK,BS,SURIMI,8,2338.8355,0
2021,9,ATSEA,OTH,PLCK,BS,HEAD AND GUT,24,1096.2829,0
2021,9,ATSEA,OTH,PLCK,BS,OTHER PRODUCTS,1,0.554,1
2021,9,INSHORE,AFA-IS,PLCK,BSAI,DEEP-SKIN FILLETS,2,1968.128675,1
